,bot,id,tweet_var,500<var<750
101,1,22727181,385.058622,0
102,1,22727451,385.058622,0
103,1,22727640,385.058622,0
104,1,22727886,385.058622,0
105,1,22728115,385.058622,0
106,1,22728442,385.058622,0
107,1,22728691,385.058622,0
108,1,22728906,385.058622,0
109,1,22729091,385.058622,0
110,1,22729338,385.058622,0
111,1,22729851,385.058622,0
112,1,22729996,385.058622,0
113,1,22730174,385.058622,0
114,1,22730342,385.058622,0
115,1,22730529,385.058622,0
116,1,22737230,385.058622,0
117,1,22759829,385.058622,0
118,1,22776429,385.058622,0
119,1,22779528,385.058622,0
120,1,22819641,385.058622,0
121,1,22826212,385.058622,0
122,1,22828425,385.058622,0
123,1,22866925,385.058622,0
124,1,22871752,385.058622,0
125,1,22909934,385.058622,0
126,1,22921131,385.058622,0
127,1,22927611,385.058622,0
128,1,22930069,385.058622,0
129,1,22930291,385.058622,0
130,1,22930504,385.058622,0
131,1,23024051,385.058622,0
132,1,23031124,385.058622,0
133,1,23056273,385.058622,0
134,1,23076624,385.058622,0
135,1,23081709,385.058622,0
136,1,23085909,385.058622,0
137,1,23100431,385.058622,0
138,1,23105547,385.058622,0
139,1,23106428,385.058622,0
140,1,23132763,385.058622,0
141,1,23140706,385.058622,0
142,1,23141903,385.058622,0
143,1,23162965,385.058622,0
144,1,23189825,385.058622,0
145,1,23211888,385.058622,0
146,1,23212277,385.058622,0
147,1,23212581,385.058622,0
148,1,23212866,385.058622,0
149,1,23213147,385.058622,0
150,1,23213373,385.058622,0
151,1,23213571,385.058622,0
152,1,23218703,385.058622,0
153,1,23218909,385.058622,0
154,1,23220415,385.058622,0
155,1,23220881,385.058622,0
156,1,23222070,385.058622,0
157,1,23222296,385.058622,0
158,1,23222642,385.058622,0
159,1,23222770,385.058622,0
160,1,23222867,385.058622,0
161,1,23223395,385.058622,0
162,1,23223572,385.058622,0
163,1,23224127,385.058622,0
164,1,23224336,385.058622,0
165,1,23224612,385.058622,0
166,1,23224966,385.058622,0
167,1,23225055,385.058622,0
168,1,23225164,385.058622,0
169,1,23225490,385.058622,0
170,1,23227322,385.058622,0
171,1,23231066,385.058622,0
172,1,23256627,385.058622,0
173,1,23256840,385.058622,0
174,1,23257025,385.058622,0
175,1,23257172,385.058622,0
176,1,23257369,385.058622,0
177,1,23257547,385.058622,0
178,1,23257723,385.058622,0
179,1,23258087,385.058622,0
180,1,23258239,385.058622,0
181,1,23258655,385.058622,0
182,1,23258818,385.058622,0
183,1,23258968,385.058622,0
184,1,23261920,385.058622,0
185,1,23262116,385.058622,0
186,1,23263846,385.058622,0
187,1,23264234,385.058622,0
188,1,23264411,385.058622,0
189,1,23264565,385.058622,0
190,1,23264726,385.058622,0
191,1,23267786,385.058622,0
192,1,23272439,385.058622,0
193,1,23272800,385.058622,0
194,1,23272942,385.058622,0
195,1,23273385,385.058622,0
196,1,23273972,385.058622,0
197,1,23276140,385.058622,0
198,1,23366637,385.058622,0
199,1,23371153,385.058622,0
200,1,23373555,385.058622,0
201,1,23504921,385.058622,0
202,1,23510169,385.058622,0
203,1,23512588,385.058622,0
204,1,23528208,385.058622,0
205,1,23883022,385.058622,0
206,1,23886779,385.058622,0
207,1,23895103,385.058622,0
208,1,23899165,385.058622,0
209,1,23995309,385.058622,0
210,1,23998359,385.058622,0
211,1,24212931,385.058622,0
212,1,24213618,385.058622,0
213,1,24214354,385.058622,0
214,1,24215049,385.058622,0
215,1,24215603,385.058622,0
216,1,24217697,385.058622,0
217,1,24218128,385.058622,0
218,1,24220191,385.058622,0
219,1,24220809,385.058622,0
220,1,24221453,385.058622,0
221,1,24222336,385.058622,0
222,1,24223835,385.058622,0
223,1,24224190,385.058622,0
224,1,24224607,385.058622,0
225,1,24225015,385.058622,0
226,1,24225420,385.058622,0
227,1,24225797,385.058622,0
228,1,24274750,385.058622,0
229,1,24275540,385.058622,0
230,1,24280187,385.058622,0
231,1,24298833,385.058622,0
232,1,24305080,385.058622,0
233,1,24305331,385.058622,0
234,1,24310877,385.058622,0
235,1,24311203,385.058622,0
236,1,24311476,385.058622,0
237,1,24312330,385.058622,0
238,1,24312610,385.058622,0
239,1,24312996,385.058622,0
240,1,24313267,385.058622,0
241,1,24313541,385.058622,0
242,1,24313738,385.058622,0
243,1,24313954,385.058622,0
244,1,24314172,385.058622,0
245,1,24314585,385.058622,0
246,1,24314862,385.058622,0
247,1,24315071,385.058622,0
248,1,24315283,385.058622,0
249,1,24315455,385.058622,0
250,1,24315640,385.058622,0
251,1,24315900,385.058622,0
252,1,24316115,385.058622,0
253,1,24316334,385.058622,0
254,1,24316551,385.058622,0
255,1,24316749,385.058622,0
256,1,24317000,385.058622,0
257,1,24317219,385.058622,0
258,1,24317499,385.058622,0
259,1,24317752,385.058622,0
260,1,24318041,385.058622,0
261,1,24318224,385.058622,0
262,1,24318428,385.058622,0
263,1,24318670,385.058622,0
264,1,24319210,385.058622,0
265,1,24319815,385.058622,0
266,1,24320826,385.058622,0
267,1,24321441,385.058622,0
268,1,24321756,385.058622,0
269,1,24322229,385.058622,0
270,1,24324128,385.058622,0
271,1,24324483,385.058622,0
272,1,24383229,385.058622,0
273,1,24383912,385.058622,0
274,1,24384122,385.058622,0
275,1,24384511,385.058622,0
276,1,24384655,385.058622,0
277,1,24384830,385.058622,0
278,1,24384991,385.058622,0
279,1,24385142,385.058622,0
280,1,24385268,385.058622,0
281,1,24385465,385.058622,0
282,1,24385936,385.058622,0
283,1,24386212,385.058622,0
284,1,24386960,385.058622,0
285,1,24387166,385.058622,0
286,1,24387296,385.058622,0
287,1,24416289,385.058622,0
288,1,24462715,385.058622,0
289,1,24466910,385.058622,0
290,1,24479023,385.058622,0
291,1,24488846,385.058622,0
292,1,24567624,385.058622,0
293,1,24601131,385.058622,0
294,1,24602801,385.058622,0
295,1,24633057,385.058622,0
296,1,24635211,385.058622,0
297,1,24641218,385.058622,0
298,1,24649019,385.058622,0
299,1,24820721,385.058622,0
300,1,24828992,385.058622,0
301,1,25004917,385.058622,0
302,1,25005599,385.058622,0
303,1,25006080,385.058622,0
304,1,25006647,385.058622,0
305,1,25007052,385.058622,0
306,1,25008278,385.058622,0
307,1,25008627,385.058622,0
308,1,25009142,385.058622,0
309,1,25009614,385.058622,0
310,1,25053718,385.058622,0
311,1,25054057,385.058622,0
312,1,25054191,385.058622,0
313,1,25054335,385.058622,0
314,1,25054478,385.058622,0
315,1,25054722,385.058622,0
316,1,25054873,385.058622,0
317,1,25056208,385.058622,0
318,1,25056420,385.058622,0
319,1,25057558,385.058622,0
320,1,25057697,385.058622,0
321,1,25058741,385.058622,0
322,1,25058892,385.058622,0
323,1,25059055,385.058622,0
324,1,25059950,385.058622,0
325,1,25060110,385.058622,0
326,1,25065500,385.058622,0
327,1,25065729,385.058622,0
328,1,25070587,385.058622,0
329,1,25157969,385.058622,0
330,1,25287099,385.058622,0
331,1,25292754,385.058622,0
332,1,25295146,385.058622,0
333,1,25380235,385.058622,0
334,1,25449898,385.058622,0
335,1,25775049,385.058622,0
336,1,25891175,385.058622,0
337,1,25900822,385.058622,0
338,1,25927320,385.058622,0
339,1,26760992,385.058622,0
340,1,26775707,385.058622,0
341,1,26801060,385.058622,0
342,1,26810251,385.058622,0
343,1,26813525,385.058622,0
344,1,27310716,385.058622,0
345,1,27341446,385.058622,0
346,1,27351758,385.058622,0
347,1,27613898,385.058622,0
348,1,27640324,385.058622,0
349,1,27642121,385.058622,0
350,1,27791038,385.058622,0
351,1,27802073,385.058622,0
352,1,28560884,385.058622,0
353,1,28620786,385.058622,0
354,1,28693598,385.058622,0
355,1,28705967,385.058622,0
356,1,29604233,385.058622,0
357,1,29606529,385.058622,0
358,1,29826574,385.058622,0
359,1,30921247,385.058622,0
360,1,30969945,385.058622,0
361,1,30991534,385.058622,0
362,1,31016200,385.058622,0
363,1,31612333,385.058622,0
364,1,31626280,385.058622,0
365,1,31630281,385.058622,0
366,1,32707741,385.058622,0
367,1,33114252,385.058622,0
368,1,33488751,385.058622,0
369,1,33511983,385.058622,0
370,1,33627882,385.058622,0
371,1,33633835,385.058622,0
372,1,33877660,385.058622,0
373,1,34164716,385.058622,0
374,1,34243348,385.058622,0
375,1,34246268,385.058622,0
376,1,34521604,385.058622,0
377,1,34822385,385.058622,0
378,1,35664955,385.058622,0
379,1,35927097,385.058622,0
380,1,35930369,385.058622,0
381,1,36138003,385.058622,0
382,1,36436437,385.058622,0
383,1,37193429,385.058622,0
384,1,37207468,385.058622,0
385,1,37302537,385.058622,0
386,1,37369373,385.058622,0
387,1,37593977,385.058622,0
388,1,37934800,385.058622,0
389,1,37934951,385.058622,0
390,1,37935139,385.058622,0
391,1,37935263,385.058622,0
392,1,37935391,385.058622,0
393,1,37935622,385.058622,0
394,1,37935754,385.058622,0
395,1,37935874,385.058622,0
396,1,37935992,385.058622,0
397,1,37936115,385.058622,0
398,1,37966655,385.058622,0
399,1,37966812,385.058622,0
400,1,37966969,385.058622,0
401,1,37967123,385.058622,0
402,1,37967468,385.058622,0
403,1,37967756,385.058622,0
404,1,37967933,385.058622,0
405,1,37968904,385.058622,0
406,1,37969071,385.058622,0
407,1,37969232,385.058622,0
408,1,37981711,385.058622,0
409,1,37982951,385.058622,0
410,1,37983502,385.058622,0
411,1,37983726,385.058622,0
412,1,37983883,385.058622,0
413,1,37984029,385.058622,0
414,1,37997913,385.058622,0
415,1,38020938,385.058622,0
416,1,38021162,385.058622,0
417,1,38021608,385.058622,0
418,1,38021863,385.058622,0
419,1,38022214,385.058622,0
420,1,38022438,385.058622,0
421,1,38022609,385.058622,0
422,1,38022876,385.058622,0
423,1,38023145,385.058622,0
424,1,38023469,385.058622,0
425,1,38035912,385.058622,0
426,1,38037869,385.058622,0
427,1,38038152,385.058622,0
428,1,38038554,385.058622,0
429,1,38039576,385.058622,0
430,1,38039803,385.058622,0
431,1,38040464,385.058622,0
432,1,38040720,385.058622,0
433,1,38040983,385.058622,0
434,1,38041575,385.058622,0
435,1,38052783,385.058622,0
436,1,38052972,385.058622,0
437,1,38053186,385.058622,0
438,1,38053417,385.058622,0
439,1,38053583,385.058622,0
440,1,38053860,385.058622,0
441,1,38054032,385.058622,0
442,1,38054164,385.058622,0
443,1,38054316,385.058622,0
444,1,38066727,385.058622,0
445,1,38067560,385.058622,0
446,1,38067675,385.058622,0
447,1,38069298,385.058622,0
448,1,38069484,385.058622,0
449,1,38069597,385.058622,0
450,1,38069711,385.058622,0
451,1,38069836,385.058622,0
452,1,38081358,385.058622,0
453,1,38081510,385.058622,0
454,1,38081689,385.058622,0
455,1,38081969,385.058622,0
456,1,38082075,385.058622,0
457,1,38082277,385.058622,0
458,1,38082496,385.058622,0
459,1,38082593,385.058622,0
460,1,38082723,385.058622,0
461,1,38082876,385.058622,0
462,1,38094440,385.058622,0
463,1,38094566,385.058622,0
464,1,38094693,385.058622,0
465,1,38095190,385.058622,0
466,1,38095383,385.058622,0
467,1,38095531,385.058622,0
468,1,38095659,385.058622,0
469,1,38106192,385.058622,0
470,1,38106309,385.058622,0
471,1,38106485,385.058622,0
472,1,38106760,385.058622,0
473,1,38106903,385.058622,0
474,1,38107043,385.058622,0
475,1,38107159,385.058622,0
476,1,38107317,385.058622,0
477,1,38107454,385.058622,0
478,1,38118086,385.058622,0
479,1,38118190,385.058622,0
480,1,38118392,385.058622,0
481,1,38118520,385.058622,0
482,1,38118767,385.058622,0
483,1,38118852,385.058622,0
484,1,38118955,385.058622,0
485,1,38119040,385.058622,0
486,1,38119166,385.058622,0
487,1,38163666,385.058622,0
488,1,38163798,385.058622,0
489,1,38163898,385.058622,0
490,1,38164030,385.058622,0
491,1,38164107,385.058622,0
492,1,38164199,385.058622,0
493,1,38164289,385.058622,0
494,1,38164377,385.058622,0
495,1,38164511,385.058622,0
496,1,38164606,385.058622,0
497,1,38176678,385.058622,0
498,1,38176781,385.058622,0
499,1,38176898,385.058622,0
500,1,38177097,385.058622,0
501,1,38177241,385.058622,0
502,1,38177344,385.058622,0
503,1,38177491,385.058622,0
504,1,38177628,385.058622,0
505,1,38177741,385.058622,0
506,1,38178208,385.058622,0
507,1,38191663,385.058622,0
508,1,38191818,385.058622,0
509,1,38191944,385.058622,0
510,1,38210042,385.058622,0
511,1,38210410,385.058622,0
512,1,38210844,385.058622,0
513,1,38211064,385.058622,0
514,1,38211602,385.058622,0
515,1,38211882,385.058622,0
516,1,38212146,385.058622,0
517,1,38213427,385.058622,0
518,1,38235419,385.058622,0
519,1,38235641,385.058622,0
520,1,38235898,385.058622,0
521,1,38236168,385.058622,0
522,1,38236392,385.058622,0
523,1,38236659,385.058622,0
524,1,38236871,385.058622,0
525,1,38553409,385.058622,0
526,1,38553698,385.058622,0
527,1,38553980,385.058622,0
528,1,38554258,385.058622,0
529,1,38590350,385.058622,0
530,1,38662320,385.058622,0
531,1,39155618,385.058622,0
532,1,39156016,385.058622,0
533,1,39156822,385.058622,0
534,1,39264518,385.058622,0
535,1,39292726,385.058622,0
536,1,39330356,385.058622,0
537,1,39367767,385.058622,0
538,1,40076501,385.058622,0
539,1,40151206,385.058622,0
540,1,40166357,385.058622,0
541,1,40301402,385.058622,0
542,1,40321746,385.058622,0
543,1,40928458,385.058622,0
544,1,40928895,385.058622,0
545,1,40929192,385.058622,0
546,1,40929393,385.058622,0
547,1,40929582,385.058622,0
548,1,40929820,385.058622,0
549,1,40930075,385.058622,0
550,1,40930291,385.058622,0
551,1,40930469,385.058622,0
552,1,40943105,385.058622,0
553,1,40943272,385.058622,0
554,1,40949464,385.058622,0
555,1,40959940,385.058622,0
556,1,40960230,385.058622,0
557,1,40960570,385.058622,0
558,1,40960802,385.058622,0
559,1,41012893,385.058622,0
560,1,41013335,385.058622,0
561,1,41013532,385.058622,0
562,1,41013655,385.058622,0
563,1,41029688,385.058622,0
564,1,41029820,385.058622,0
565,1,41140861,385.058622,0
566,1,41187049,385.058622,0
567,1,41187339,385.058622,0
568,1,41196169,385.058622,0
569,1,41616995,385.058622,0
570,1,41620431,385.058622,0
571,1,41620558,385.058622,0
572,1,41620770,385.058622,0
573,1,41620869,385.058622,0
574,1,41621024,385.058622,0
575,1,41621176,385.058622,0
576,1,41621316,385.058622,0
577,1,41621422,385.058622,0
578,1,41637669,385.058622,0
579,1,41637830,385.058622,0
580,1,41638079,385.058622,0
581,1,41638273,385.058622,0
582,1,41638392,385.058622,0
583,1,41638484,385.058622,0
584,1,41638585,385.058622,0
585,1,41638698,385.058622,0
586,1,41638812,385.058622,0
587,1,41653918,385.058622,0
588,1,41654058,385.058622,0
589,1,41654244,385.058622,0
590,1,41654404,385.058622,0
591,1,41654542,385.058622,0
592,1,41654737,385.058622,0
593,1,41654882,385.058622,0
594,1,41654990,385.058622,0
595,1,41655099,385.058622,0
596,1,41670266,385.058622,0
597,1,41670589,385.058622,0
598,1,41670748,385.058622,0
599,1,41670875,385.058622,0
600,1,41671142,385.058622,0
601,1,41671517,385.058622,0
602,1,41671663,385.058622,0
603,1,41671787,385.058622,0
604,1,41671933,385.058622,0
605,1,41685591,385.058622,0
606,1,41685875,385.058622,0
607,1,41686188,385.058622,0
608,1,41686294,385.058622,0
609,1,41686401,385.058622,0
610,1,41686501,385.058622,0
611,1,41686590,385.058622,0
612,1,41686687,385.058622,0
613,1,41686777,385.058622,0
614,1,41686975,385.058622,0
615,1,41697496,385.058622,0
616,1,41698025,385.058622,0
617,1,41698243,385.058622,0
618,1,41698507,385.058622,0
619,1,41699039,385.058622,0
620,1,41699288,385.058622,0
621,1,41699423,385.058622,0
622,1,41699604,385.058622,0
623,1,41705076,385.058622,0
624,1,41741635,385.058622,0
625,1,41741728,385.058622,0
626,1,41741898,385.058622,0
627,1,41742034,385.058622,0
628,1,41982078,385.058622,0
629,1,41986012,385.058622,0
630,1,42157296,385.058622,0
631,1,42157433,385.058622,0
632,1,42157521,385.058622,0
633,1,42157570,385.058622,0
634,1,42157628,385.058622,0
635,1,42157689,385.058622,0
636,1,42331308,385.058622,0
637,1,42331394,385.058622,0
638,1,42331473,385.058622,0
639,1,42331696,385.058622,0
640,1,42331780,385.058622,0
641,1,42331885,385.058622,0
642,1,42348683,385.058622,0
643,1,42348751,385.058622,0
644,1,42348828,385.058622,0
645,1,42349012,385.058622,0
646,1,42349109,385.058622,0
647,1,42517208,385.058622,0
648,1,43238810,385.058622,0
649,1,43238968,385.058622,0
650,1,43239182,385.058622,0
651,1,43256766,385.058622,0
652,1,43256956,385.058622,0
653,1,43257468,385.058622,0
654,1,43258349,385.058622,0
655,1,43258629,385.058622,0
656,1,43258850,385.058622,0
657,1,43259052,385.058622,0
658,1,43259210,385.058622,0
659,1,43259437,385.058622,0
660,1,43259836,385.058622,0
661,1,43267957,385.058622,0
662,1,43624887,385.058622,0
663,1,43638401,385.058622,0
664,1,43639228,385.058622,0
665,1,43705770,385.058622,0
666,1,44032941,385.058622,0
667,1,44170026,385.058622,0
668,1,44593681,385.058622,0
669,1,44690829,385.058622,0
670,1,44691741,385.058622,0
671,1,44693355,385.058622,0
672,1,45143658,385.058622,0
673,1,45143768,385.058622,0
674,1,46166172,385.058622,0
675,1,46949180,385.058622,0
676,1,46949278,385.058622,0
677,1,46949366,385.058622,0
678,1,47496166,385.058622,0
679,1,47525584,385.058622,0
680,1,47753900,385.058622,0
681,1,49548467,385.058622,0
682,1,49548810,385.058622,0
683,1,49840833,385.058622,0
684,1,49853823,385.058622,0
685,1,50382485,385.058622,0
686,1,50552079,385.058622,0
687,1,50552240,385.058622,0
688,1,50552475,385.058622,0
689,1,50552654,385.058622,0
690,1,51949191,385.058622,0
691,1,54774736,385.058622,0
692,1,62596737,385.058622,0
693,1,62729896,385.058622,0
694,1,62730539,385.058622,0
695,1,62731246,385.058622,0
696,1,63008528,385.058622,0
697,1,63133200,385.058622,0
698,1,63195500,385.058622,0
699,1,63346526,385.058622,0
700,1,63598765,385.058622,0
701,1,63600293,385.058622,0
702,1,63737626,385.058622,0
703,1,63760320,385.058622,0
704,1,63964770,385.058622,0
705,1,64169835,385.058622,0
706,1,64831589,385.058622,0
707,1,65192467,385.058622,0
708,1,65256855,385.058622,0
709,1,65937313,385.058622,0
710,1,66043510,385.058622,0
711,1,66673193,385.058622,0
712,1,66694038,385.058622,0
713,1,66763396,385.058622,0
714,1,66807259,385.058622,0
715,1,66989806,385.058622,0
716,1,67004702,385.058622,0
717,1,67080859,385.058622,0
718,1,67129686,385.058622,0
719,1,67131321,385.058622,0
720,1,67131945,385.058622,0
721,1,67240886,385.058622,0
722,1,67242405,385.058622,0
723,1,67242830,385.058622,0
724,1,67313461,385.058622,0
725,1,67316906,385.058622,0
726,1,67319398,385.058622,0
727,1,67404263,385.058622,0
728,1,67418968,385.058622,0
729,1,67537846,385.058622,0
730,1,67538236,385.058622,0
731,1,67604772,385.058622,0
732,1,67605314,385.058622,0
733,1,67631743,385.058622,0
734,1,67632331,385.058622,0
735,1,67636660,385.058622,0
736,1,67661436,385.058622,0
737,1,67667262,385.058622,0
738,1,67703744,385.058622,0
739,1,67704390,385.058622,0
740,1,67722479,385.058622,0
741,1,68232543,385.058622,0
742,1,69775374,385.058622,0
743,1,70038696,385.058622,0
744,1,70275137,385.058622,0
745,1,70791493,385.058622,0
746,1,71448746,385.058622,0
747,1,71467598,385.058622,0
748,1,71543842,385.058622,0
749,1,71633088,385.058622,0
750,1,71633619,385.058622,0
751,1,71635706,385.058622,0
752,1,71713344,385.058622,0
753,1,71714874,385.058622,0
754,1,71719032,385.058622,0
755,1,71720583,385.058622,0
756,1,71720955,385.058622,0
757,1,71721845,385.058622,0
758,1,71722242,385.058622,0
759,1,71722682,385.058622,0
760,1,71723093,385.058622,0
761,1,71723952,385.058622,0
762,1,71724410,385.058622,0
763,1,71792103,385.058622,0
764,1,71793339,385.058622,0
765,1,71793700,385.058622,0
766,1,71794008,385.058622,0
767,1,71795134,385.058622,0
768,1,71821469,385.058622,0
769,1,71822093,385.058622,0
770,1,71822718,385.058622,0
771,1,71823547,385.058622,0
772,1,71825498,385.058622,0
773,1,71826144,385.058622,0
774,1,71826811,385.058622,0
775,1,71827366,385.058622,0
776,1,71940079,385.058622,0
777,1,71940639,385.058622,0
778,1,71941029,385.058622,0
779,1,71942015,385.058622,0
780,1,71942673,385.058622,0
781,1,71943150,385.058622,0
782,1,71943510,385.058622,0
783,1,71945350,385.058622,0
784,1,71946353,385.058622,0
785,1,71946774,385.058622,0
786,1,71947433,385.058622,0
787,1,71947812,385.058622,0
788,1,71948079,385.058622,0
789,1,71948302,385.058622,0
790,1,71948502,385.058622,0
791,1,71948834,385.058622,0
792,1,71949911,385.058622,0
793,1,71950509,385.058622,0
794,1,71951121,385.058622,0
795,1,71952125,385.058622,0
796,1,71952910,385.058622,0
797,1,71957138,385.058622,0
798,1,71957610,385.058622,0
799,1,71957997,385.058622,0
800,1,71958426,385.058622,0
801,1,71958892,385.058622,0
802,1,71959619,385.058622,0
803,1,71960181,385.058622,0
804,1,71960479,385.058622,0
805,1,71960811,385.058622,0
806,1,71961116,385.058622,0
807,1,71961377,385.058622,0
808,1,71962094,385.058622,0
809,1,71962658,385.058622,0
810,1,71962913,385.058622,0
811,1,71963159,385.058622,0
812,1,71965099,385.058622,0
813,1,71965476,385.058622,0
814,1,71965722,385.058622,0
815,1,71965991,385.058622,0
816,1,71966331,385.058622,0
817,1,71966627,385.058622,0
818,1,71967141,385.058622,0
819,1,71967928,385.058622,0
820,1,71968216,385.058622,0
821,1,71968519,385.058622,0
822,1,71968934,385.058622,0
823,1,71969908,385.058622,0
824,1,71970138,385.058622,0
825,1,71970336,385.058622,0
826,1,71970659,385.058622,0
827,1,71970886,385.058622,0
828,1,71971270,385.058622,0
829,1,71972199,385.058622,0
830,1,71972709,385.058622,0
831,1,71973010,385.058622,0
832,1,71973526,385.058622,0
833,1,72033272,385.058622,0
834,1,72033768,385.058622,0
835,1,72034382,385.058622,0
836,1,72035277,385.058622,0
837,1,72036243,385.058622,0
838,1,72037091,385.058622,0
839,1,72037571,385.058622,0
840,1,72038724,385.058622,0
841,1,72039433,385.058622,0
842,1,72039881,385.058622,0
843,1,72040404,385.058622,0
844,1,72041194,385.058622,0
845,1,72041990,385.058622,0
846,1,72042541,385.058622,0
847,1,72046598,385.058622,0
848,1,72046929,385.058622,0
849,1,72047396,385.058622,0
850,1,72047877,385.058622,0
851,1,72048503,385.058622,0
852,1,72049030,385.058622,0
853,1,72049410,385.058622,0
854,1,72053789,385.058622,0
855,1,72054210,385.058622,0
856,1,72054627,385.058622,0
857,1,72055014,385.058622,0
858,1,72055440,385.058622,0
859,1,72055804,385.058622,0
860,1,72059138,385.058622,0
861,1,72060552,385.058622,0
862,1,72068550,385.058622,0
863,1,72069496,385.058622,0
864,1,72070341,385.058622,0
865,1,72071502,385.058622,0
866,1,72073031,385.058622,0
867,1,72074653,385.058622,0
868,1,72075580,385.058622,0
869,1,72076297,385.058622,0
870,1,72076822,385.058622,0
871,1,72078906,385.058622,0
872,1,72079499,385.058622,0
873,1,72081097,385.058622,0
874,1,72081716,385.058622,0
875,1,72117548,385.058622,0
876,1,72164363,385.058622,0
877,1,72164935,385.058622,0
878,1,72165407,385.058622,0
879,1,72165786,385.058622,0
880,1,72167433,385.058622,0
881,1,72170406,385.058622,0
882,1,72171380,385.058622,0
883,1,72172281,385.058622,0
884,1,72207735,385.058622,0
885,1,72208069,385.058622,0
886,1,72208386,385.058622,0
887,1,72208687,385.058622,0
888,1,72209365,385.058622,0
889,1,72209962,385.058622,0
890,1,72210455,385.058622,0
891,1,72210740,385.058622,0
892,1,72211081,385.058622,0
893,1,72211465,385.058622,0
894,1,72211872,385.058622,0
895,1,72212372,385.058622,0
896,1,72212882,385.058622,0
897,1,72213287,385.058622,0
898,1,72213957,385.058622,0
899,1,72299934,385.058622,0
900,1,72300807,385.058622,0
901,1,72301655,385.058622,0
902,1,72302162,385.058622,0
903,1,72303340,385.058622,0
904,1,72368926,385.058622,0
905,1,72369702,385.058622,0
906,1,72370216,385.058622,0
907,1,72370683,385.058622,0
908,1,72371116,385.058622,0
909,1,72372106,385.058622,0
910,1,72372511,385.058622,0
911,1,72373121,385.058622,0
912,1,72373568,385.058622,0
913,1,72427780,385.058622,0
914,1,72432504,385.058622,0
915,1,72434875,385.058622,0
916,1,72438439,385.058622,0
917,1,72441440,385.058622,0
918,1,72443213,385.058622,0
919,1,72444095,385.058622,0
920,1,72448526,385.058622,0
921,1,73710684,385.058622,0
922,1,74063054,385.058622,0
923,1,74069724,385.058622,0
924,1,74070978,385.058622,0
925,1,74073754,385.058622,0
926,1,74637832,385.058622,0
927,1,74638400,385.058622,0
928,1,74638959,385.058622,0
929,1,74741794,385.058622,0
