,id,bot,tweet_var
573,467194846,1,403.34997331076335
198,466215674,1,441.504096422486
440,467061366,1,507.46311169226294
57,465323067,1,441.15729824001477
321,466371617,1,498.2479200511056
911,1273209745,1,408.6624877529334
489,467115422,1,488.29727581968376
836,614051804,1,423.64770539926843
34,430928749,1,437.8099784322572
37,434728619,1,516.6429059361752
445,467066534,1,450.7979903202673
802,576836266,1,441.8700710113857
463,467092868,1,488.1860226152081
460,467089839,1,489.5435313022847
823,613305184,1,451.52169909160847
389,466439618,1,458.46864214742806
598,468004034,1,483.8170780714607
988,2290264806,1,426.02186503009534
9,237177357,1,452.95970219373635
647,468143141,1,489.32065349704015
808,585411607,1,441.923521175627
288,466324211,1,436.5416363600208
793,575604914,1,392.33982016109684
653,509680266,1,499.95621142741373
502,467126150,1,457.4608359409353
581,467199549,1,441.8201861927967
338,466386301,1,479.88819533661695
563,467187664,1,492.5763482118644
158,466155797,1,440.2837688984339
672,538904290,1,459.653325689372
970,2277381078,1,421.1031443600557
717,539130256,1,482.35591284512105
500,467124670,1,459.34111662981644
825,613393977,1,449.5519248773006
250,466283003,1,409.5976325395316
79,465369276,1,420.3615203031534
934,2268586645,1,438.95027289031066
349,466395997,1,407.6968997766617
69,465352631,1,432.269317723764
83,465373317,1,436.4313717097372
545,467158666,1,490.0180107480777
35,434722849,1,421.77387373245887
818,590239962,1,654.6539071877147
719,539150535,1,418.5931998399223
916,1273211443,1,421.3500993009026
264,466298573,1,375.9860409162712
727,539208852,1,452.5998685453431
430,466484711,1,486.15045894639513
100,465392383,1,432.27494065614474
384,466432550,1,460.5869883513608
0,24858289,1,926.9043373484515
621,468059646,1,539.2384305047545
821,611525563,1,236.32178301957845
520,467139658,1,480.7501931144196
408,466460908,1,415.99768265082787
496,467123168,1,468.95955908472314
875,1273183476,1,429.2550460161395
191,466205550,1,455.2860699793316
556,467179863,1,492.319779651483
935,2268598591,1,465.84193533206803
10,237178034,1,443.7764027123733
964,2276246472,1,444.39688139158284
163,466161043,1,466.9856475187327
469,467096232,1,406.35313093688984
203,466221249,1,435.52155183151075
664,538877096,1,468.6205772473338
303,466352701,1,404.66231107283164
86,465374176,1,442.78430901767194
287,466322512,1,411.81384150015714
980,2281337544,1,458.4133143054577
757,558474413,1,449.12005811518395
536,467152720,1,449.3074428593268
544,467158124,1,501.6808091507801
61,465328572,1,421.46853566142073
974,2278869114,1,424.09845391438574
140,466124818,1,474.39197356032554
353,466401624,1,463.9177761367323
65,465343577,1,451.1171633705315
282,466314172,1,407.03522372928967
898,1273205300,1,431.4804462495448
