,id,p_retweet,p_favorites,p_hashtags,p_urls,p_mentions,avg_tweets_per_hour
16,2212593386.0,47.42134831460674,0.028089887640449437,0.16853932584269662,0.028089887640449437,0.2696629213483146,1.8736842105263158
17,2212600722.0,97.66467065868264,0.023952095808383235,0.1317365269461078,0.029940119760479042,0.15568862275449102,1.518181818181818
18,2212619130.0,90.68978102189782,0.04744525547445255,0.12773722627737227,0.032846715328467155,0.42700729927007297,2.302521008403361
19,2212792506.0,45.825,0.055,0.115,0.035,0.23,1.680672268907563
20,2212794786.0,19.538888888888888,0.08888888888888889,0.08888888888888889,0.03333333333333333,0.21666666666666667,1.5789473684210527
21,2212804586.0,44.5,0.012605042016806723,0.07983193277310924,0.037815126050420166,0.41596638655462187,2.0517241379310347
22,2212809398.0,18.969849246231156,0.05527638190954774,0.16080402010050251,0.05527638190954774,0.23115577889447236,1.7304347826086957
23,2212841905.0,100.28804347826087,0.02717391304347826,0.11956521739130435,0.043478260869565216,0.2717391304347826,1.6283185840707965
24,2212872006.0,84.25388601036269,0.03626943005181347,0.17098445595854922,0.02072538860103627,0.22279792746113988,1.6355932203389831
25,2212877216.0,90.48571428571428,0.08,0.13714285714285715,0.03428571428571429,0.24,1.5486725663716814
26,2212897620.0,89.12571428571428,0.03428571428571429,0.08571428571428572,0.017142857142857144,0.22285714285714286,1.6355140186915889
27,2212898329.0,226.64021164021165,0.026455026455026454,0.15343915343915343,0.021164021164021163,0.2275132275132275,1.6725663716814159
28,2212943724.0,98.92424242424242,0.05555555555555555,0.06060606060606061,0.025252525252525252,0.21212121212121213,1.7217391304347827
29,2212951627.0,248.89385474860336,0.0446927374301676,0.16759776536312848,0.03910614525139665,0.22905027932960895,1.5565217391304347
30,2212974870.0,62.36144578313253,0.03614457831325301,0.1566265060240964,0.03614457831325301,0.20481927710843373,1.711340206185567
31,2212988167.0,91.02222222222223,0.05,0.20555555555555555,0.005555555555555556,0.20555555555555555,1.6666666666666667
32,2212997582.0,32.09142857142857,0.08,0.11428571428571428,0.017142857142857144,0.22857142857142856,1.6826923076923077
33,2213004120.0,26.385964912280702,0.029239766081871343,0.15204678362573099,0.017543859649122806,0.19883040935672514,1.5981308411214954
34,2213012017.0,85.75268817204301,0.05913978494623656,0.12365591397849462,0.016129032258064516,0.23118279569892472,1.7222222222222223
35,2213026430.0,164.3717277486911,0.06806282722513089,0.16230366492146597,0.015706806282722512,0.2356020942408377,1.6902654867256637
36,2213054796.0,45.55080213903744,0.053475935828877004,0.16042780748663102,0.026737967914438502,0.22459893048128343,1.7
37,2213069468.0,188.45810055865923,0.0446927374301676,0.10614525139664804,0.01675977653631285,0.2122905027932961,1.5565217391304347
38,2213075978.0,28.28421052631579,0.05789473684210526,0.11052631578947368,0.010526315789473684,0.23157894736842105,1.7431192660550459
39,2213089166.0,106.78888888888889,0.05,0.11666666666666667,0.016666666666666666,0.22777777777777777,1.6363636363636365
40,2213122314.0,46.94318181818182,0.03409090909090909,0.125,0.028409090909090908,0.22727272727272727,1.7425742574257426
41,2220403502.0,0.02452316076294278,0.07901907356948229,0.0653950953678474,0.0,0.39509536784741145,7.645833333333333
42,2220436519.0,0.040697674418604654,0.03488372093023256,0.03488372093023256,0.0,0.3313953488372093,3.8222222222222224
43,2220459374.0,0.29380053908355797,0.05929919137466307,0.0431266846361186,0.0,0.38544474393531,6.745454545454545
44,2220467899.0,0.03514376996805112,0.08306709265175719,0.06389776357827476,0.0,0.3865814696485623,5.90566037735849
45,2220472117.0,0.43175487465181056,0.06963788300835655,0.07799442896935933,0.0,0.38997214484679665,6.410714285714286
46,2220474463.0,0.09859154929577464,0.07323943661971831,0.056338028169014086,0.0,0.4140845070422535,7.1
47,2220508548.0,0.33651551312649164,0.06443914081145585,0.08353221957040573,0.0,0.43675417661097854,6.650793650793651
48,2226865152.0,0.05982905982905983,0.042735042735042736,0.05982905982905983,0.0,0.3418803418803419,4.0344827586206895
49,2226871938.0,1.1586206896551725,0.041379310344827586,0.07241379310344828,0.0,0.3413793103448276,5.686274509803922
50,2236860283.0,0.206487835308796,0.10480349344978165,0.028384279475982533,0.0028072364316905803,0.8674360573923893,6.879828326180258
51,2265459252.0,0.05426356589147287,0.06976744186046512,0.10077519379844961,0.0,0.3178294573643411,4.3
52,2265488803.0,1.1797040169133193,0.07610993657505286,0.05919661733615222,0.0,0.4164904862579281,7.754098360655738
53,2265514225.0,0.024,0.12,0.144,0.0,0.28,3.787878787878788
54,2265515540.0,0.03333333333333333,0.041666666666666664,0.058333333333333334,0.0,0.3333333333333333,4.0
55,2265774727.0,0.024,0.064,0.08,0.0,0.36,4.166666666666667
56,2265827263.0,0.032520325203252036,0.032520325203252036,0.06504065040650407,0.0,0.34959349593495936,3.84375
57,2265905419.0,363.10645161290324,0.05,0.2,0.2306451612903226,0.9193548387096774,2.0875420875420874
58,2265959516.0,0.007874015748031496,0.06299212598425197,0.08661417322834646,0.0,0.30708661417322836,3.96875
59,2265992857.0,0.02112676056338028,0.028169014084507043,0.1056338028169014,0.0,0.2887323943661972,4.580645161290323
60,2266093411.0,0.045454545454545456,0.05303030303030303,0.07575757575757576,0.0,0.3409090909090909,3.6666666666666665
61,2266115628.0,0.05084745762711865,0.01694915254237288,0.06779661016949153,0.0,0.3559322033898305,3.933333333333333
62,2266126080.0,0.08396946564885496,0.061068702290076333,0.15267175572519084,0.0,0.31297709923664124,4.225806451612903
63,2266193642.0,0.014598540145985401,0.06569343065693431,0.11678832116788321,0.0,0.3284671532846715,4.029411764705882
64,2266265965.0,0.11764705882352941,0.061764705882352944,0.06470588235294118,0.0,0.40588235294117647,6.938775510204081
65,2266281601.0,38.656976744186046,0.03682170542635659,0.23449612403100775,0.14147286821705427,0.687984496124031,2.2051282051282053
66,2266487016.0,0.024,0.04,0.032,0.0,0.328,3.787878787878788
67,2266494228.0,0.03125,0.0625,0.1484375,0.0,0.328125,4.266666666666667
68,2266535815.0,0.04878048780487805,0.08401084010840108,0.06775067750677506,0.0,0.3875338753387534,6.709090909090909
69,2271281280.0,479.3358208955224,0.016417910447761194,0.2656716417910448,0.20597014925373133,1.016417910447761,2.211221122112211
70,2271287168.0,0.10835913312693499,0.058823529411764705,0.030959752321981424,0.0,0.4117647058823529,6.591836734693878
71,2271452346.0,66.5297619047619,0.025,0.3892857142857143,0.2619047619047619,0.7976190476190477,2.4207492795389047
72,2271465122.0,0.07213114754098361,0.07540983606557378,0.04590163934426229,0.0,0.39672131147540984,6.354166666666667
73,2348138022.0,0.012987012987012988,0.03896103896103896,0.05844155844155844,0.0,0.34415584415584416,4.529411764705882
74,2348186930.0,0.037383177570093455,0.04672897196261682,0.11214953271028037,0.0,0.34579439252336447,3.962962962962963
75,2348197128.0,4.928571428571429,0.03571428571428571,0.02857142857142857,0.0,0.34285714285714286,3.7837837837837838
76,2348201450.0,0.045112781954887216,0.06015037593984962,0.06766917293233082,0.0,0.2631578947368421,4.03030303030303
77,2348205866.0,0.00684931506849315,0.0547945205479452,0.0684931506849315,0.0,0.3424657534246575,4.171428571428572
78,2348282642.0,0.03508771929824561,0.02631578947368421,0.05263157894736842,0.0,0.2982456140350877,3.8
79,2348288126.0,0.0410958904109589,0.0136986301369863,0.0821917808219178,0.0,0.3082191780821918,4.294117647058823
80,2348292007.0,0.04580152671755725,0.05343511450381679,0.022900763358778626,0.0,0.33587786259541985,4.225806451612903
81,2348295690.0,0.046153846153846156,0.046153846153846156,0.11538461538461539,0.0,0.2846153846153846,4.333333333333333
82,2348302639.0,0.046511627906976744,0.046511627906976744,0.07751937984496124,0.0,0.27906976744186046,3.6857142857142855
83,2348325187.0,0.04929577464788732,0.09859154929577464,0.08450704225352113,0.0,0.352112676056338,3.9444444444444446
84,2348331426.0,150.59084791386272,0.014804845222072678,0.297442799461642,0.3243606998654105,1.0201884253028264,2.3146417445482865
85,2348340960.0,0.05263157894736842,0.06140350877192982,0.08771929824561403,0.0,0.2719298245614035,4.071428571428571
86,2348343679.0,0.016260162601626018,0.08943089430894309,0.024390243902439025,0.0,0.36585365853658536,3.727272727272727
87,2348445408.0,0.014814814814814815,0.02962962962962963,0.07407407407407407,0.0,0.3333333333333333,4.090909090909091
88,2348486173.0,0.017699115044247787,0.017699115044247787,0.09734513274336283,0.0,0.2920353982300885,3.896551724137931
89,2348486216.0,0.03305785123966942,0.04132231404958678,0.04132231404958678,0.0,0.371900826446281,3.6666666666666665
90,2348495971.0,0.008849557522123894,0.05309734513274336,0.02654867256637168,0.0,0.37168141592920356,3.896551724137931
91,2348556600.0,0.5969696969696969,0.048484848484848485,0.06363636363636363,0.0,0.3878787878787879,6.226415094339623
92,2348619048.0,0.05185185185185185,0.05925925925925926,0.06666666666666667,0.0,0.32592592592592595,3.9705882352941178
93,2348629334.0,0.015267175572519083,0.05343511450381679,0.09923664122137404,0.0,0.32061068702290074,4.09375
94,2348660563.0,0.06306306306306306,0.06306306306306306,0.06306306306306306,0.0,0.25225225225225223,3.7
95,2348725105.0,0.024390243902439025,0.056910569105691054,0.13821138211382114,0.0,0.34959349593495936,3.5142857142857142
96,2348756964.0,0.09508196721311475,0.05901639344262295,0.08852459016393442,0.0,0.34098360655737703,6.931818181818182
97,2348898355.0,0.1793103448275862,0.05517241379310345,0.06896551724137931,0.0,0.35172413793103446,4.027777777777778
98,2348938549.0,0.04411764705882353,0.051470588235294115,0.22058823529411764,0.0,0.33088235294117646,4.121212121212121
99,2348957142.0,0.04411764705882353,0.07352941176470588,0.04411764705882353,0.0,0.3602941176470588,4.121212121212121
100,2349047077.0,0.029197080291970802,0.058394160583941604,0.043795620437956206,0.0,0.2846715328467153,4.28125
101,2349070326.0,0.03305785123966942,0.03305785123966942,0.0743801652892562,0.0,0.38016528925619836,3.78125
102,2349093152.0,0.029850746268656716,0.029850746268656716,0.09701492537313433,0.0,0.34328358208955223,3.9411764705882355
103,2349093944.0,0.059322033898305086,0.05084745762711865,0.05084745762711865,0.0,0.3305084745762712,4.214285714285714
104,2349182467.0,1.773851590106007,0.04240282685512368,0.06007067137809187,0.0,0.3250883392226148,5.66
105,2349185352.0,0.030534351145038167,0.061068702290076333,0.06870229007633588,0.0,0.31297709923664124,3.742857142857143
106,2349191773.0,0.0967741935483871,0.05806451612903226,0.01935483870967742,0.0,0.3161290322580645,4.305555555555555
107,2349193004.0,0.015384615384615385,0.046153846153846156,0.08461538461538462,0.0,0.3076923076923077,4.193548387096774
108,2349201505.0,0.09649122807017543,0.06140350877192982,0.20175438596491227,0.008771929824561403,0.2894736842105263,4.222222222222222
109,2349224136.0,0.064,0.04,0.088,0.0,0.352,4.032258064516129
110,2349250141.0,0.007633587786259542,0.05343511450381679,0.03816793893129771,0.0,0.2748091603053435,3.8529411764705883
111,2349278155.0,0.5155709342560554,0.04844290657439446,0.10380622837370242,0.0,0.3771626297577855,5.8979591836734695
112,2349286128.0,0.032520325203252036,0.06504065040650407,0.0975609756097561,0.0,0.3170731707317073,4.241379310344827
113,2349300091.0,0.08333333333333333,0.09166666666666666,0.1,0.0,0.3,3.870967741935484
114,2349301910.0,0.1111111111111111,0.0718954248366013,0.09803921568627451,0.0,0.3333333333333333,4.636363636363637
115,2349367388.0,0.02857142857142857,0.05357142857142857,0.11785714285714285,0.0,0.3535714285714286,5.957446808510638
116,2349372144.0,0.11883408071748879,0.06053811659192825,0.05829596412556054,0.0,0.4170403587443946,7.559322033898305
117,2349375307.0,1.1947194719471947,0.052805280528052806,0.0462046204620462,0.0,0.3696369636963696,6.3125
118,2349378313.0,0.06666666666666667,0.08571428571428572,0.047619047619047616,0.0,0.26666666666666666,3.888888888888889
119,2349404994.0,0.031914893617021274,0.0425531914893617,0.11702127659574468,0.0,0.2978723404255319,3.9166666666666665
120,2349468188.0,0.014388489208633094,0.06115107913669065,0.08273381294964029,0.0,0.3669064748201439,5.914893617021277
121,2349508848.0,0.16042780748663102,0.0748663101604278,0.040106951871657755,0.0,0.39572192513368987,6.925925925925926
122,2349511350.0,0.03571428571428571,0.0625,0.017857142857142856,0.0,0.375,3.6129032258064515
123,2349557204.0,0.046875,0.03125,0.1953125,0.0,0.3828125,3.764705882352941
124,2349561372.0,0.014925373134328358,0.022388059701492536,0.08955223880597014,0.0,0.29850746268656714,4.0606060606060606
125,2349576036.0,0.022900763358778626,0.05343511450381679,0.061068702290076333,0.0,0.31297709923664124,4.09375
126,2349587406.0,0.04838709677419355,0.06451612903225806,0.04838709677419355,0.0,0.3225806451612903,4.0
127,2349614311.0,0.04316546762589928,0.06474820143884892,0.10071942446043165,0.0,0.3381294964028777,3.9714285714285715
128,2349646783.0,0.03816793893129771,0.04580152671755725,0.10687022900763359,0.0,0.26717557251908397,4.09375
129,2349678438.0,0.04861111111111111,0.027777777777777776,0.09722222222222222,0.0,0.3055555555555556,4.5
130,2349684169.0,0.02702702702702703,0.09009009009009009,0.07207207207207207,0.0,0.3153153153153153,3.9642857142857144
131,2349689623.0,111.35957066189624,0.04114490161001789,0.16457960644007155,0.20214669051878353,0.8389982110912343,2.3586497890295357
132,2349695514.0,0.017699115044247787,0.02654867256637168,0.04424778761061947,0.0,0.2920353982300885,4.346153846153846
133,2349760266.0,0.045871559633027525,0.05504587155963303,0.06422018348623854,0.0,0.3669724770642202,4.1923076923076925
134,2349763028.0,0.42138364779874216,0.06918238993710692,0.08176100628930817,0.0031446540880503146,0.3867924528301887,6.235294117647059
135,2349770946.0,0.047619047619047616,0.023809523809523808,0.1111111111111111,0.0,0.3333333333333333,3.7058823529411766
136,2349773917.0,0.04316546762589928,0.04316546762589928,0.07194244604316546,0.0,0.34532374100719426,4.088235294117647
137,2349775940.0,0.06153846153846154,0.11538461538461539,0.06923076923076923,0.0,0.4076923076923077,3.5135135135135136
138,2349816446.0,0.07692307692307693,0.09230769230769231,0.05384615384615385,0.0,0.3230769230769231,4.0625
139,2349837446.0,0.0390625,0.0390625,0.078125,0.0,0.3046875,4.266666666666667
140,2349839155.0,0.016,0.032,0.08,0.0,0.28,4.166666666666667
141,2349862765.0,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.0,0.3305084745762712,3.933333333333333
142,2349897439.0,0.07291666666666667,0.1875,0.16666666666666666,0.0,0.3125,3.5555555555555554
143,2349905341.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.3333333333333333,3.6
144,2349926574.0,0.08823529411764706,0.07352941176470588,0.08823529411764706,0.0,0.3382352941176471,3.8857142857142857
145,2349927392.0,0.06422018348623854,0.10091743119266056,0.045871559633027525,0.0,0.3486238532110092,3.7586206896551726
146,2349932018.0,0.05755395683453238,0.04316546762589928,0.10071942446043165,0.0,0.34532374100719426,4.34375
147,2349963427.0,0.06716417910447761,0.03731343283582089,0.05970149253731343,0.0,0.34328358208955223,4.0606060606060606
148,2349966440.0,0.04195804195804196,0.04895104895104895,0.11188811188811189,0.0,0.32867132867132864,4.333333333333333
149,2349973116.0,0.02,0.06666666666666667,0.08666666666666667,0.0,0.3,4.166666666666667
150,2349977298.0,0.05084745762711865,0.07627118644067797,0.16101694915254236,0.0,0.3728813559322034,4.068965517241379
151,2349984169.0,0.06779661016949153,0.025423728813559324,0.1016949152542373,0.0,0.3050847457627119,4.214285714285714
152,2349985783.0,0.06666666666666667,0.06666666666666667,0.0962962962962963,0.0,0.32592592592592595,4.090909090909091
153,2349988380.0,0.056074766355140186,0.04672897196261682,0.028037383177570093,0.0,0.3644859813084112,3.962962962962963
154,2349990667.0,244.21416803953872,0.016474464579901153,0.25205930807248766,0.4200988467874794,1.28665568369028,1.844984802431611
155,2349998190.0,0.03759398496240601,0.007518796992481203,0.15037593984962405,0.0,0.3007518796992481,4.290322580645161
156,2350047786.0,0.15126050420168066,0.15966386554621848,0.06722689075630252,0.0,0.36134453781512604,3.71875
157,2350056632.0,0.016129032258064516,0.0967741935483871,0.04838709677419355,0.0,0.25,3.875
158,2350069645.0,0.18661971830985916,0.05985915492957746,0.0528169014084507,0.0,0.35563380281690143,5.795918367346939
159,2350071336.0,0.03007518796992481,0.06015037593984962,0.03007518796992481,0.0,0.3308270676691729,3.911764705882353
160,2350087202.0,0.05555555555555555,0.06481481481481481,0.1111111111111111,0.0,0.3425925925925926,4.153846153846154
161,2350102183.0,0.04065040650406504,0.04065040650406504,0.07317073170731707,0.0,0.3170731707317073,4.241379310344827
162,2350111136.0,0.4201954397394137,0.035830618892508145,0.02280130293159609,0.0,0.36482084690553745,6.26530612244898
163,2350151400.0,0.03021978021978022,0.04945054945054945,0.07142857142857142,0.0,0.40384615384615385,7.28
164,2350152440.0,0.030534351145038167,0.07633587786259542,0.06870229007633588,0.0,0.3282442748091603,4.225806451612903
165,2350154868.0,0.042735042735042736,0.07692307692307693,0.09401709401709402,0.0,0.28205128205128205,3.9
166,2350165542.0,0.016,0.04,0.072,0.0,0.32,4.166666666666667
167,2350172635.0,0.056451612903225805,0.04032258064516129,0.04032258064516129,0.0,0.3225806451612903,4.0
168,2350191164.0,0.03875968992248062,0.06976744186046512,0.06976744186046512,0.0,0.29457364341085274,4.161290322580645
169,2350216279.0,0.014598540145985401,0.051094890510948905,0.029197080291970802,0.0,0.3284671532846715,4.029411764705882
170,2350316520.0,0.024390243902439025,0.032520325203252036,0.08943089430894309,0.0,0.3170731707317073,3.4166666666666665
171,2350335156.0,0.0,0.007407407407407408,0.16296296296296298,0.0,0.3037037037037037,3.9705882352941178
172,2350340557.0,0.09009009009009009,0.10810810810810811,0.07207207207207207,0.0,0.36036036036036034,3.8275862068965516
173,2350357502.0,0.05303030303030303,0.06060606060606061,0.07575757575757576,0.0,0.25757575757575757,4.0
174,2350404290.0,0.007352941176470588,0.022058823529411766,0.051470588235294115,0.0,0.33088235294117646,4.0
175,2350411086.0,0.0,0.029197080291970802,0.0364963503649635,0.0072992700729927005,0.3357664233576642,4.151515151515151
176,2350413679.0,0.06201550387596899,0.046511627906976744,0.031007751937984496,0.0,0.37209302325581395,3.909090909090909
177,2350440920.0,0.043478260869565216,0.043478260869565216,0.16521739130434782,0.0,0.3826086956521739,3.7096774193548385
178,2350444094.0,0.045454545454545456,0.07272727272727272,0.05454545454545454,0.0,0.33636363636363636,3.793103448275862
179,2350444958.0,0.05785123966942149,0.09917355371900827,0.09090909090909091,0.0,0.3140495867768595,4.033333333333333
180,2350455846.0,0.03546099290780142,0.04964539007092199,0.11347517730496454,0.0,0.3191489361702128,3.810810810810811
181,2350460106.0,0.07368421052631578,0.14736842105263157,0.07368421052631578,0.0,0.35789473684210527,3.8
182,2350477716.0,0.023076923076923078,0.023076923076923078,0.12307692307692308,0.0,0.3,3.823529411764706
183,2350480495.0,0.03418803418803419,0.03418803418803419,0.05128205128205128,0.0,0.29914529914529914,3.774193548387097
184,2350485794.0,0.04,0.04,0.08,0.0,0.32,4.166666666666667
185,2350493892.0,0.046052631578947366,0.08552631578947369,0.039473684210526314,0.0,0.28289473684210525,4.222222222222222
186,2350507608.0,0.030534351145038167,0.07633587786259542,0.03816793893129771,0.0,0.3282442748091603,3.8529411764705883
187,2350519364.0,0.030534351145038167,0.05343511450381679,0.061068702290076333,0.0,0.29770992366412213,4.09375
188,2350520876.0,0.055944055944055944,0.09090909090909091,0.055944055944055944,0.0,0.3006993006993007,4.085714285714285
189,2350525226.0,0.10743801652892562,0.049586776859504134,0.1322314049586777,0.0,0.3305785123966942,4.033333333333333
190,2350533637.0,0.05084745762711865,0.059322033898305086,0.11864406779661017,0.0,0.2966101694915254,4.068965517241379
191,2350539337.0,0.05263157894736842,0.043859649122807015,0.05263157894736842,0.0,0.37719298245614036,3.4545454545454546
192,2350850690.0,0.022900763358778626,0.022900763358778626,0.05343511450381679,0.0,0.3053435114503817,4.225806451612903
193,2350853726.0,0.04838709677419355,0.016129032258064516,0.04032258064516129,0.0,0.3709677419354839,3.875
194,2350887902.0,0.04411764705882353,0.022058823529411766,0.09558823529411764,0.0,0.3235294117647059,4.121212121212121
195,2350890235.0,0.061946902654867256,0.05309734513274336,0.12389380530973451,0.0,0.37168141592920356,3.896551724137931
196,2350890582.0,0.06451612903225806,0.06451612903225806,0.11290322580645161,0.0,0.28225806451612906,3.875
197,2350894134.0,0.017094017094017096,0.03418803418803419,0.06837606837606838,0.0,0.3076923076923077,4.178571428571429
198,2350911115.0,0.059322033898305086,0.059322033898305086,0.06779661016949153,0.0,0.3728813559322034,3.806451612903226
199,2350916618.0,0.07801418439716312,0.07092198581560284,0.06382978723404255,0.0,0.3475177304964539,4.2727272727272725
200,2350919977.0,0.015748031496062992,0.06299212598425197,0.16535433070866143,0.0,0.31496062992125984,4.096774193548387
201,2350924466.0,0.0364963503649635,0.0364963503649635,0.043795620437956206,0.0,0.3357664233576642,4.28125
202,2350928496.0,0.03546099290780142,0.028368794326241134,0.07801418439716312,0.0,0.3404255319148936,4.2727272727272725
203,2350941332.0,0.009708737864077669,0.019417475728155338,0.08737864077669903,0.0,0.3106796116504854,4.12
204,2350945952.0,0.042735042735042736,0.042735042735042736,0.09401709401709402,0.0,0.3247863247863248,3.9
205,2350959397.0,0.0,0.04477611940298507,0.11194029850746269,0.0,0.2835820895522388,4.0606060606060606
206,2350961034.0,0.0423728813559322,0.05084745762711865,0.11016949152542373,0.0,0.3220338983050847,3.933333333333333
207,2350961114.0,0.030303030303030304,0.050505050505050504,0.09090909090909091,0.0,0.3434343434343434,3.8076923076923075
208,2350965542.0,0.0234375,0.015625,0.15625,0.0,0.3203125,4.0
209,2350980398.0,0.014925373134328358,0.029850746268656716,0.11194029850746269,0.0,0.30597014925373134,4.1875
210,2350994592.0,0.04672897196261682,0.037383177570093455,0.07476635514018691,0.0,0.3364485981308411,3.962962962962963
211,2351007290.0,0.03418803418803419,0.042735042735042736,0.11965811965811966,0.0,0.3418803418803419,3.774193548387097
212,2351010823.0,0.02586206896551724,0.04310344827586207,0.05172413793103448,0.0,0.21551724137931033,4.0
213,2351012418.0,0.043795620437956206,0.0364963503649635,0.08759124087591241,0.0,0.36496350364963503,4.029411764705882
214,2351016864.0,0.03968253968253968,0.06349206349206349,0.07936507936507936,0.0,0.30158730158730157,4.064516129032258
215,2351021684.0,0.008403361344537815,0.025210084033613446,0.06722689075630252,0.0,0.31092436974789917,3.966666666666667
216,2351029716.0,4.805555555555555,0.06944444444444445,0.06944444444444445,0.0,0.3541666666666667,3.6
217,2351035076.0,0.03676470588235294,0.03676470588235294,0.08823529411764706,0.0,0.35294117647058826,4.0
218,2351043260.0,0.043795620437956206,0.0364963503649635,0.1386861313868613,0.0,0.2773722627737226,4.151515151515151
219,2351047069.0,0.05511811023622047,0.023622047244094488,0.14960629921259844,0.0,0.3543307086614173,3.6285714285714286
220,2351055338.0,0.03225806451612903,0.04032258064516129,0.06451612903225806,0.0,0.3064516129032258,3.875
221,2351058560.0,0.03076923076923077,0.08461538461538462,0.046153846153846156,0.0,0.3230769230769231,3.7142857142857144
222,2351066142.0,0.007462686567164179,0.07462686567164178,0.07462686567164178,0.0,0.291044776119403,4.0606060606060606
223,2351068154.0,0.01694915254237288,0.0847457627118644,0.05084745762711865,0.0,0.3389830508474576,3.933333333333333
224,2351073744.0,0.030303030303030304,0.06818181818181818,0.07575757575757576,0.0,0.32575757575757575,3.473684210526316
225,2351080436.0,0.0,0.04132231404958678,0.09090909090909091,0.0,0.3305785123966942,4.033333333333333
226,2351082332.0,0.03496503496503497,0.03496503496503497,0.06293706293706294,0.0,0.2727272727272727,4.333333333333333
227,2351088530.0,0.08970976253298153,0.0712401055408971,0.0633245382585752,0.0,0.42216358839050133,7.018518518518518
228,2351097535.0,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.0,0.31851851851851853,4.090909090909091
229,2351098472.0,202.7848275862069,0.041379310344827586,0.21241379310344827,0.26482758620689656,0.8593103448275862,1.917989417989418
230,2351104034.0,0.047244094488188976,0.10236220472440945,0.05511811023622047,0.0,0.3464566929133858,3.8484848484848486
231,2351105022.0,0.026143790849673203,0.032679738562091505,0.08496732026143791,0.0,0.3202614379084967,4.135135135135135
232,2351110981.0,0.037037037037037035,0.037037037037037035,0.02962962962962963,0.0,0.34074074074074073,3.9705882352941178
233,2351114444.0,0.02877697841726619,0.04316546762589928,0.050359712230215826,0.0,0.302158273381295,3.861111111111111
234,2351115000.0,0.03278688524590164,0.04918032786885246,0.09016393442622951,0.0,0.30327868852459017,4.357142857142857
235,2351117846.0,0.06060606060606061,0.03787878787878788,0.030303030303030304,0.0,0.24242424242424243,4.125
236,2351130559.0,0.0,0.06451612903225806,0.06451612903225806,0.0,0.31451612903225806,4.0
237,2351140219.0,0.007633587786259542,0.03816793893129771,0.022900763358778626,0.0,0.2900763358778626,3.8529411764705883
238,2351147035.0,0.056,0.024,0.104,0.0,0.296,3.787878787878788
239,2351152892.0,0.10364145658263306,0.06722689075630252,0.05042016806722689,0.0,0.37254901960784315,6.865384615384615
240,2351155688.0,0.07317073170731707,0.08130081300813008,0.08130081300813008,0.0,0.34959349593495936,3.84375
241,2351165744.0,0.03937007874015748,0.05511811023622047,0.08661417322834646,0.0,0.2677165354330709,3.96875
242,2351181979.0,0.03125,0.046875,0.15625,0.0,0.3359375,3.878787878787879
243,2351184800.0,0.018518518518518517,0.037037037037037035,0.12037037037037036,0.0,0.3333333333333333,3.6
244,2351185496.0,0.02962962962962963,0.044444444444444446,0.1037037037037037,0.0,0.37037037037037035,3.857142857142857
245,2351185693.0,0.008130081300813009,0.06504065040650407,0.04878048780487805,0.0,0.2601626016260163,3.727272727272727
246,2351203236.0,0.022727272727272728,0.11363636363636363,0.05303030303030303,0.0,0.3560606060606061,3.7714285714285714
247,2351219077.0,0.03636363636363636,0.08181818181818182,0.045454545454545456,0.0,0.2909090909090909,4.230769230769231
