,id,bot,tweet_var
649,564336147,0,955.5137676935864
1061,27570114,0,465.33815215420526
381,16944013,0,717.5892331193743
342,1941490830,0,846.179542849142
164,14391111,0,412.40636906554516
640,563781857,0,252.0028232000214
320,1929149538,0,695.4018168341116
2536,1126202310,0,461.4815896990358
2151,495731957,0,523.090200886227
1963,422830732,0,758.5090349865436
2876,344780239,0,691.4042097901812
2897,394789922,0,738.0671150804367
2063,459646843,0,557.6580783369665
1799,370625229,0,378.9078847154356
1428,138867555,0,688.2805572759672
2524,1091884188,0,449.24935675278306
568,2193434506,0,980.1626912133698
1669,290734286,0,865.3923729824475
2746,118667244,0,316.5717887477745
2597,14867242,0,527.5425303070322
1712,319091474,0,542.8449673683292
1983,428261162,0,805.5966916688946
2913,412604603,0,300.8061674023858
2734,109651861,0,514.7576209623301
1022,612711615,0,1048.0436554727698
334,1936513045,0,1145.1322705780535
2122,482981498,0,765.9366851802084
743,21345227,0,334.1988613466205
2448,961125284,0,468.56059786616845
1097,8927532,0,710.2336799573429
2782,171640056,0,680.0552794883
1779,362993719,0,1021.1013646911017
1525,198196003,0,675.408329518405
1454,157290467,0,770.5135003231272
2871,338966793,0,369.34272205468864
1126,18527544,0,382.84486888510537
265,169035707,0,740.7638845336506
2026,440691931,0,356.7103802937193
2200,528501469,0,848.7905439336548
1789,365383515,0,390.14034607208845
2546,1156344000,0,359.7409894398531
1901,407101499,0,535.6993007614021
692,208147488,0,1217.9899692826236
1038,2343128508,0,836.9945139654448
2863,312691936,0,498.56742357697243
1566,222579656,0,579.220953798194
153,1732923944,0,1137.1865607140776
1627,259934562,0,489.1882603687366
1476,170642321,0,554.8260128428404
1001,609710517,0,872.553745143982
1264,69892452,0,634.4625052086176
281,169325249,0,199.4977078875858
13,3873101,0,625.7458980799204
2948,487275447,0,360.1508033240997
805,22600734,0,799.9214599091476
532,191365906,0,402.93155389875176
2490,1031110604,0,414.42204173080285
2086,470232795,0,454.61162040251514
2676,50606585,0,891.0313216665555
187,14587971,0,396.6702420386003
2450,962847698,0,242.95209222476024
125,490712110,0,1006.2914530331335
2810,211462267,0,747.8905220440645
2721,96146127,0,304.42813747718384
1430,140191830,0,635.4618800464011
2033,446083368,0,797.7192408033773
336,172229393,0,955.4132103850537
195,14716324,0,847.7967361865911
1411,132621562,0,918.9951426905457
1879,399572723,0,638.649469915281
3017,980531466,0,0.0
1687,299837277,0,396.678031414491
1822,381960133,0,564.5401254787838
1888,403461794,0,371.9347886423886
2376,809654154,0,601.495188148789
2645,30638954,0,434.5190602848856
77,152644666,0,997.6372546767805
968,231721237,0,567.0424990672911
1366,107421428,0,788.3791594379148
606,19335843,0,586.0878688984922
1004,234655327,0,584.7484451793051
2542,1132376958,0,672.4943940024989
2795,188047458,0,792.1252589038991
2306,610861270,0,703.2375467538619
102,488351800,0,800.3658048230244
913,24197313,0,736.9534121067575
376,16649872,0,603.2023813108483
566,554023026,0,662.4900031538949
1844,390972554,0,785.3526860850885
1313,84426046,0,547.509237817576
2382,831741072,0,678.4600829875709
1391,118024286,0,477.7266133213382
920,24255637,0,291.5089482148701
904,2294138446,0,903.1945392894908
436,2150270264,0,803.0367977743568
2226,547811916,0,385.96006305129487
2291,599343100,0,685.4494150108684
1904,407844335,0,369.76179249097447
2628,22521283,0,658.9750222363637
2747,121045001,0,775.3444550305242
1146,26232444,0,808.5442620530565
1911,410719897,0,840.6514619076744
2266,574488060,0,373.94260991307516
2959,504803459,0,882.7638009405538
1735,331312863,0,743.7499710393618
1709,318661130,0,617.3869675971906
2903,402034337,0,693.4951473922903
1524,198136015,0,851.9574847392997
2111,479832822,0,451.32009882142154
659,202431280,0,865.7831371783074
2606,16270293,0,275.23323040169123
562,18917949,0,177.67059355200053
2420,917243564,0,450.0583878082483
1259,66092090,0,674.4446065864056
282,1911524743,0,910.7181144856543
966,25693756,0,572.6956362813256
1221,51738765,0,621.2749847520216
1814,379114417,0,671.6284315044852
810,216305430,0,662.1362825189568
1543,210459173,0,536.6165102443938
1705,311505461,0,328.61547291092745
110,156049671,0,741.1512685762478
61,1678138165,0,669.596939742935
2075,465298629,0,435.54362335053946
2750,125796953,0,650.7010259035404
908,599745022,0,777.1125607563253
303,15682749,0,628.9625059765506
2462,984297403,0,359.9036766467856
1010,235696520,0,893.3830998261492
486,545516275,0,657.4299828478311
2738,112232553,0,697.5297535136059
925,24295753,0,836.7007994973125
2189,517400735,0,588.8657522463924
333,16109017,0,583.4103429868129
2526,1095958825,0,249.37655642175318
2340,714240744,0,510.7159793537108
2850,283013230,0,481.83935359533405
2590,12700622,0,570.6882169210703
425,539977804,0,618.783787335003
831,22936398,0,920.8896075405722
639,563452765,0,545.4666796987766
1297,81218261,0,439.52978261576493
1749,340364061,0,848.9313527356625
2363,787115406,0,853.8185828456582
1620,257399906,0,531.6466766541323
2265,574385968,0,695.8176626298649
777,22126409,0,761.6680182451867
964,2320291898,0,715.2808051886265
2759,131636321,0,604.9793200004377
430,540183618,0,720.603520001008
554,2192700734,0,550.7385233175137
682,567764993,0,829.9899918639534
1554,216361529,0,561.6560830795061
2495,1037384052,0,439.6073740430634
346,529668737,0,676.7604270620516
355,175048691,0,749.4249296905559
827,22812325,0,933.6165943248104
2692,67253599,0,745.642143446587
1070,27611640,0,624.5808759100692
1371,110273768,0,613.7455846762492
892,595827319,0,770.228179067779
687,20773759,0,753.6546362213495
1651,279147035,0,535.9859717078264
471,2159485357,0,604.3653759453534
331,528006498,0,825.484856684414
2481,1010619756,0,1082.6095699097127
938,601689477,0,415.0484303290365
1871,397236414,0,1375.7636210652968
2754,129176007,0,690.6010971082078
725,2250794221,0,209.65342636811653
970,604400674,0,579.9297975495758
2935,453034522,0,657.9519069166432
2278,587515464,0,520.8713930556734
2246,560271082,0,820.6000586477845
1717,321425967,0,414.192223293697
2573,2007021,0,507.28632669150466
1286,75522479,0,661.6235193227291
987,232678324,0,723.8572201036313
583,556585952,0,746.1352614366225
2651,34580222,0,148.80992861220926
755,576821141,0,706.5513564093569
1437,144305807,0,671.0090265016755
2706,84361482,0,563.4731874535884
1731,329008715,0,719.6631743232273
2013,437456557,0,432.50535798870874
240,1888522045,0,587.2937510550535
1667,289859824,0,621.4356813385683
387,176688197,0,606.0112588449008
1933,416194495,0,742.6169228065323
2586,9664862,0,585.8928603754076
1987,428981185,0,966.6640772964382
2816,221964205,0,731.9355085373322
1672,291403211,0,617.159631201932
2762,136368506,0,584.779132954957
111,489250568,0,866.960010598476
1603,248292381,0,251.95867768595042
1317,85305729,0,638.3791271374489
3020,982676647,0,955.6113701356389
796,22437394,0,1169.4613090872983
816,22755015,0,324.5789085162093
2550,1179541274,0,212.9926951172626
3003,899934248,0,621.7344823716478
2177,509056809,0,257.7810192432062
753,212634789,0,837.9948357625881
1288,76286424,0,556.9843947123204
2933,449195625,0,604.3288888888889
2451,964996225,0,647.3036465703036
2276,586584556,0,802.9095249835634
1691,301919327,0,432.32361768269516
1647,273686840,0,302.7678462212557
414,1969254588,0,844.1534104709326
2096,472765052,0,701.5309736139546
1455,158859711,0,800.363860373544
2901,400741034,0,419.9722981910946
2211,538287562,0,451.95627244028185
2924,428434740,0,1095.193933107227
2565,22903,0,719.5014545688969
366,533547779,0,398.6319826412075
2572,769985,0,410.4756828302295
1275,72890647,0,910.0674079645052
2604,16002194,0,560.7987954015911
981,604961774,0,712.800334406895
2422,918993840,0,315.46182754855334
1978,426531620,0,587.5754255241434
848,589834497,0,850.4680961678355
2208,533552597,0,849.8802751993034
864,593100391,0,730.4283791200132
2688,60490488,0,109.31006999354426
2378,813467726,0,177.7150307931409
2522,1089449275,0,714.1059888888889
2788,182511218,0,652.0010970758052
363,16496132,0,962.0455296917555
2372,800130746,0,418.56782200787563
2834,254602977,0,366.8933507519709
1270,71522541,0,658.951613209898
2829,240821668,0,519.6089844221713
555,552954961,0,784.5052386682221
671,20455924,0,494.9181181180531
449,183765902,0,753.9302275570864
2017,438756932,0,411.9770431588613
1578,229758375,0,551.6743980786865
2930,440128266,0,637.4197325784046
3025,1001305494,0,287.8703060663066
444,2150667102,0,328.1149756960783
2044,451370524,0,821.549485788364
1936,417190929,0,409.28702818069684
46,1671101821,0,829.4954806986804
1136,22203964,0,526.0587669996053
756,213261669,0,651.4599776920795
390,535758794,0,805.9311212466022
230,509255384,0,721.2032006476942
846,2285711065,0,407.78327732955114
2592,13972932,0,437.8971793240399
2128,485686619,0,825.4312282491395
1137,22508731,0,510.9797983206072
518,2175037701,0,698.2410580450376
2358,755745950,0,838.0703711473226
715,2245115129,0,728.7298486631843
268,15224719,0,531.5138513804029
668,20412275,0,684.2038367202117
67,152165747,0,570.7085892136558
1968,425138781,0,837.7417688809755
1025,26683817,0,659.2774591901065
1453,155845161,0,748.8247238851025
745,574809536,0,1169.7052424626117
1155,28845598,0,669.6499260882639
1349,101503282,0,726.379960171165
2627,22407164,0,4597.971634841299
1268,71366031,0,441.30835240317856
799,2268441811,0,769.5595066758743
1932,416157197,0,432.74066877342403
75,1686842737,0,697.105399045483
89,11086752,0,774.8528182987202
1546,211487690,0,369.7380816430731
454,184475850,0,916.0141258312739
254,1894350486,0,674.3355502665819
757,2263479907,0,869.730504351125
2292,599940695,0,146.47287868062975
143,1727495887,0,711.5613406542483
2402,868757713,0,789.7063678520304
263,15097876,0,504.8264873872676
117,490044117,0,656.8296977415587
2485,1017813961,0,618.8989288743992
2339,711216631,0,698.4948114992061
1324,86525417,0,466.77556354755023
2643,27315878,0,500.31884100495535
2163,498826553,0,231.59967744910168
1328,86981924,0,407.37665885793285
323,524913626,0,440.35781379473616
1766,351555225,0,329.4347888702887
2866,321282277,0,699.154335733994
2818,223007169,0,393.97356723943636
21,480748987,0,1006.9987028532796
388,1964599820,0,749.9993317797048
65,8711952,0,803.5279526427001
1654,279557700,0,376.7486898578713
2647,31135311,0,451.8488403158164
2689,61728897,0,399.2351790590212
1085,5656162,0,546.4064622729786
499,187262210,0,299.4041194248926
142,492649414,0,725.5233614835167
1067,619201618,0,1068.5242439179137
1095,8291932,0,694.8692669013116
2327,632296235,0,592.379109602334
2725,96727791,0,772.1578136002151
1026,2339482580,0,704.9719465604691
1150,27636956,0,593.6731647376962
1329,87654715,0,383.6681477103557
2,755116,0,651.2180087300515
271,169157567,0,847.6673921209759
726,209459007,0,662.6245661558504
874,593724411,0,807.3545494235226
2753,128857854,0,613.806998833151
1295,80000814,0,455.00260068871535
808,2272589820,0,831.1701217146748
2231,551835101,0,353.8289587921734
2728,103087081,0,406.90668278087685
312,1925580938,0,978.026341072864
239,512740942,0,586.7111142780269
2710,86538176,0,520.3490699440323
1506,190383002,0,436.8835874172496
1577,229298733,0,391.3458118872668
898,24080811,0,711.291891051223
601,198249025,0,920.7445945509448
2020,439062828,0,143.56557415420554
2338,708429391,0,250.73772805481497
2540,1130868744,0,582.7155555555556
1807,376425777,0,801.873554010362
2329,632742781,0,359.83990777613735
705,21127172,0,960.35697430865
2584,7773732,0,429.5021475030438
368,1953036482,0,568.2285894050297
1198,46137662,0,705.9516477624345
1469,165751518,0,658.6626740838099
732,2251878995,0,781.816462975452
25,149512577,0,488.99054499379776
995,609166669,0,748.09820772523
766,21671968,0,635.5688156552699
2517,1082746016,0,484.5882638888889
1019,236809977,0,577.6388744779417
2899,397034400,0,630.5528344671202
627,19752959,0,826.5851442559734
1665,288148846,0,514.8165649910021
1318,85391583,0,753.8674864066007
2496,1038384050,0,227.70033494893312
409,178629201,0,630.6799602385634
852,592043234,0,459.47406068909044
758,213809707,0,805.5980169678198
2629,22596491,0,732.494837579291
1821,381950248,0,531.8766717464048
2995,832044601,0,496.3658978384253
2368,794598979,0,226.94419740219737
978,232165741,0,833.6443409036665
2383,834186096,0,653.077861935921
2510,1069178154,0,1130.3444595025705
876,23498472,0,570.2056871425225
1629,260693820,0,403.453697746851
530,549549339,0,704.7067348651993
2614,17844234,0,682.009148127554
2054,454914980,0,773.8057941852122
1192,44451302,0,545.0682513243374
1488,178507135,0,881.3074347318824
1619,256689270,0,319.92912512277576
2355,753397160,0,579.4851238055979
2150,495507361,0,948.6862809917354
3004,916815853,0,376.99783708118497
2118,482131412,0,238.84530800810995
660,20301520,0,736.5148927063613
1017,236449587,0,702.3468196033126
2488,1022226144,0,437.97656492660013
2207,533130509,0,891.4495050202003
146,157959714,0,756.3334239033534
2955,495378971,0,248.1607986614823
1642,268773741,0,312.7977387492245
1325,86561552,0,594.1403672679097
1204,48665791,0,875.9590631064697
2184,515271142,0,313.45496444297856
1,722623,0,0.0
1404,129214047,0,0.0
638,19849696,0,0.0
1144,25442408,0,0.0
400,1966433113,0,0.0
1849,391924068,0,0.0
2977,583885189,0,0.0
2018,438760662,0,0.0
2668,47610275,0,0.0
1487,177299735,0,0.0
1233,54911584,0,0.0
2101,476800666,0,0.0
1723,324440293,0,0.0
519,190114317,0,0.0
2894,384858886,0,0.0
1967,424273053,0,0.0
33,5820222,0,0.0
2950,488525613,0,0.0
2348,733154665,0,0.0
2778,160557792,0,0.0
3022,986364644,0,0.0
1274,72816504,0,0.0
1801,372460791,0,0.0
2915,423410028,0,0.0
8,1382561,0,0.0
2359,761723172,0,0.0
2907,406923780,0,0.0
453,541515522,0,0.0
155,494687529,0,0.0
2373,800457696,0,0.0
2771,152905850,0,0.0
2999,866254687,0,0.0
2712,86999643,0,0.0
1739,333960904,0,0.0
468,185322197,0,0.0
1725,326054560,0,0.0
1478,170745775,0,0.0
2126,484613799,0,0.0
1772,357129429,0,0.0
2297,602182097,0,0.0
2908,407302551,0,0.0
1212,50585331,0,0.0
2356,755461062,0,0.0
840,219845841,0,0.0
2486,1020696912,0,0.0
2413,889616856,0,0.0
1462,162092995,0,0.0
2996,833089766,0,0.0
1131,20308222,0,0.0
197,14721932,0,0.0
2281,591104103,0,0.0
1989,429718007,0,0.0
2179,510047880,0,0.0
53,1676579581,0,0.0
1194,45307775,0,0.0
1032,238040058,0,0.0
736,2256345201,0,0.0
2644,29742445,0,0.0
818,216940212,0,0.0
1134,22015750,0,0.0
2168,501128285,0,0.0
718,21238673,0,0.0
1562,219617010,0,0.0
886,224109135,0,0.0
1187,43069058,0,0.0
158,158169328,0,0.0
882,223345906,0,0.0
1781,363830865,0,0.0
507,18046941,0,0.0
1120,16093829,0,0.0
1258,64967572,0,0.0
490,546074374,0,0.0
875,2290332602,0,0.0
2718,93378883,0,0.0
1083,,0,0.0
2212,540803768,0,0.0
352,1944581808,0,0.0
1862,395014721,0,0.0
1602,246886628,0,0.0
1158,29646177,0,0.0
2393,855282331,0,0.0
304,521039918,0,0.0
2974,565292271,0,0.0
651,2229081645,0,0.0
231,165077100,0,0.0
134,14235705,0,0.0
1439,146093361,0,0.0
1921,413255529,0,0.0
1125,18173213,0,0.0
717,2246800628,0,0.0
1316,85184915,0,0.0
2160,498054058,0,0.0
1606,250171190,0,0.0
380,1963049964,0,0.0
707,2243809497,0,0.0
1054,616602934,0,0.0
353,531212295,0,0.0
72,9427822,0,0.0
728,21257459,0,0.0
437,17436585,0,0.0
1820,381666513,0,0.0
2437,939617401,0,0.0
206,505433014,0,0.0
2820,226576785,0,0.0
546,192114883,0,0.0
1412,132888488,0,0.0
2664,45562154,0,0.0
881,23571734,0,0.0
1168,34897604,0,0.0
2715,90626911,0,0.0
2390,848909828,0,0.0
2967,539143317,0,0.0
1269,71495570,0,0.0
180,14558848,0,0.0
789,215668563,0,0.0
1492,182342223,0,0.0
1840,389715862,0,0.0
1138,22627606,0,0.0
735,21289751,0,0.0
575,18997161,0,0.0
1039,238594254,0,0.0
1558,217533156,0,0.0
2837,257400824,0,0.0
1965,423613846,0,0.0
1008,2331545711,0,0.0
2360,762202957,0,0.0
3007,947759960,0,0.0
845,220450406,0,0.0
1537,204480603,0,0.0
801,215982940,0,0.0
2196,523680032,0,0.0
1752,341339579,0,0.0
1509,191391803,0,0.0
404,17127177,0,0.0
2532,1116460440,0,0.0
1014,26528107,0,0.0
1075,2355847777,0,0.0
2002,434826176,0,0.0
3011,962500717,0,0.0
16,479908486,0,0.0
2985,622618462,0,0.0
1422,136622745,0,0.0
420,539128249,0,0.0
2354,751241954,0,0.0
1234,55532545,0,0.0
2314,620243872,0,0.0
1708,315436528,0,0.0
3008,948165787,0,0.0
2313,618382051,0,0.0
1200,47612213,0,0.0
416,538794415,0,0.0
870,593274528,0,0.0
78,1689315170,0,0.0
2073,464790896,0,0.0
512,18065895,0,0.0
906,225618739,0,0.0
2193,522582939,0,0.0
1842,390730174,0,0.0
2467,987656269,0,0.0
1728,327840186,0,0.0
1935,416502198,0,0.0
83,1689431460,0,0.0
2635,22840934,0,0.0
251,515162435,0,0.0
2862,305476548,0,0.0
2518,1082796816,0,0.0
2626,22015162,0,0.0
2807,207138462,0,0.0
2104,477552640,0,0.0
403,537518144,0,0.0
1828,383825758,0,0.0
1112,14958182,0,0.0
1307,83236897,0,0.0
2319,624543149,0,0.0
1369,108557681,0,0.0
1980,427676471,0,0.0
2675,50594775,0,0.0
838,587491046,0,0.0
2110,479725767,0,0.0
1713,320669433,0,0.0
1389,117708359,0,0.0
842,23026561,0,0.0
2965,536512353,0,0.0
1565,221742699,0,0.0
2169,502037826,0,0.0
656,20219315,0,0.0
1107,14057516,0,0.0
31,149723283,0,0.0
798,581063737,0,0.0
1569,225045616,0,0.0
2224,547477084,0,0.0
1830,384932218,0,0.0
1237,55819049,0,0.0
567,18989002,0,0.0
919,226773156,0,0.0
2504,1058497004,0,0.0
2068,461425627,0,0.0
922,2304324655,0,0.0
1013,2334889399,0,0.0
2868,328117388,0,0.0
2227,548605379,0,0.0
903,599736873,0,0.0
2601,15622858,0,0.0
1698,308151060,0,0.0
438,540416380,0,0.0
1114,15271419,0,0.0
862,2287761206,0,0.0
201,505119515,0,0.0
1263,69843045,0,0.0
1832,386034126,0,0.0
1560,218092490,0,0.0
38,482517693,0,0.0
2990,769388442,0,0.0
208,14791386,0,0.0
2943,479815906,0,0.0
804,2269483532,0,0.0
1497,184102704,0,0.0
2286,594683175,0,0.0
1785,364776732,0,0.0
2765,142239909,0,0.0
900,598686645,0,0.0
2123,483073065,0,0.0
2531,1111771471,0,0.0
1993,433162117,0,0.0
637,200114373,0,0.0
2427,928712431,0,0.0
2515,1074439423,0,0.0
811,581866430,0,0.0
2463,985509799,0,0.0
797,215876019,0,0.0
137,491706663,0,0.0
869,222290847,0,0.0
1486,176362396,0,0.0
2421,918001130,0,0.0
1183,41780152,0,0.0
763,577502014,0,0.0
2498,1041823142,0,0.0
2954,493919122,0,0.0
1858,394233142,0,0.0
2045,451397835,0,0.0
2740,112986371,0,0.0
2174,506055335,0,0.0
2186,516737722,0,0.0
594,557639325,0,0.0
2722,96360063,0,0.0
159,495020496,0,0.0
1491,181477746,0,0.0
2992,791830218,0,0.0
405,17225810,0,0.0
2112,480279324,0,0.0
971,25711830,0,0.0
1205,48989220,0,0.0
653,565337747,0,0.0
2527,1096419414,0,0.0
2237,554309481,0,0.0
701,208388521,0,0.0
1944,418140622,0,0.0
683,206532639,0,0.0
1597,245306807,0,0.0
2928,437392860,0,0.0
2155,496968634,0,0.0
1813,378009515,0,0.0
2579,6196392,0,0.0
2144,494006512,0,0.0
1743,336406661,0,0.0
991,605838742,0,0.0
2015,438437579,0,0.0
1684,298018338,0,0.0
2116,481648575,0,0.0
1727,327510902,0,0.0
341,174256925,0,0.0
2687,60340425,0,0.0
497,187248137,0,0.0
536,18463828,0,0.0
2652,36286962,0,0.0
37,5856182,0,0.0
1574,228056042,0,0.0
9,148022818,0,0.0
2215,543842787,0,0.0
2732,107991930,0,0.0
2844,272911207,0,0.0
1161,31162918,0,0.0
950,25121744,0,0.0
1483,173788566,0,0.0
189,1856665320,0,0.0
865,2288867162,0,0.0
768,21959183,0,0.0
2971,552027659,0,0.0
1850,392210280,0,0.0
2223,547141135,0,0.0
2080,466712165,0,0.0
2067,461010838,0,0.0
3021,983033413,0,0.0
1099,9011502,0,0.0
2288,595539789,0,0.0
1612,252686122,0,0.0
1029,237660270,0,0.0
774,578481944,0,0.0
115,156162429,0,0.0
2768,146215776,0,0.0
2681,52140322,0,0.0
2886,374138547,0,0.0
2097,472778739,0,0.0
2236,553617306,0,0.0
1800,370850929,0,0.0
145,1729686344,0,0.0
1251,61452320,0,0.0
1300,81592426,0,0.0
1695,305551682,0,0.0
1521,197347453,0,0.0
2511,1070376564,0,0.0
1894,405418046,0,0.0
2988,754656198,0,0.0
2366,792517914,0,0.0
257,167848621,0,0.0
1621,258762800,0,0.0
1676,293394867,0,0.0
2655,39201963,0,0.0
1352,103055195,0,0.0
896,2292414091,0,0.0
740,574566147,0,0.0
224,1877304734,0,0.0
853,23132833,0,0.0
489,186940042,0,0.0
1761,349626625,0,0.0
1281,74486653,0,0.0
2860,303061039,0,0.0
285,169476725,0,0.0
1724,325551297,0,0.0
2341,716206832,0,0.0
514,189795889,0,0.0
2794,188043254,0,0.0
209,163523407,0,0.0
2113,480715104,0,0.0
819,583341504,0,0.0
310,522769833,0,0.0
2408,877925696,0,0.0
2294,601192738,0,0.0
17,149038171,0,0.0
2571,628563,0,0.0
1185,42676920,0,0.0
119,156507082,0,0.0
2538,1127430120,0,0.0
3014,971643848,0,0.0
1415,134526134,0,0.0
3019,982457101,0,0.0
1226,53025684,0,0.0
2709,85850428,0,0.0
670,566576689,0,0.0
1210,49977491,0,0.0
580,556451163,0,0.0
1156,29500667,0,0.0
2398,862068776,0,0.0
676,2236789484,0,0.0
1427,138529938,0,0.0
2273,585439502,0,0.0
704,2243540185,0,0.0
742,211397444,0,0.0
1390,117755159,0,0.0
2682,53400463,0,0.0
1596,244625605,0,0.0
343,529296936,0,0.0
2666,47081262,0,0.0
481,545261627,0,0.0
2530,1105975490,0,0.0
3016,975603631,0,0.0
1009,2331598592,0,0.0
1239,56345134,0,0.0
643,20114963,0,0.0
517,18273041,0,0.0
397,177909572,0,0.0
2092,471422290,0,0.0
722,2248762537,0,0.0
345,174430412,0,0.0
1740,335208230,0,0.0
694,2238512887,0,0.0
1912,410941537,0,0.0
2972,561814955,0,0.0
2541,1130960574,0,0.0
2564,1219743308,0,0.0
654,202355526,0,0.0
2711,86626503,0,0.0
2332,636107261,0,0.0
1368,108148833,0,0.0
2008,436612105,0,0.0
587,19190434,0,0.0
836,219437657,0,0.0
1278,73799359,0,0.0
1370,109079114,0,0.0
1794,367240411,0,0.0
193,161662393,0,0.0
1517,196514953,0,0.0
1866,396618509,0,0.0
1178,38223194,0,0.0
2685,58017998,0,0.0
2621,19973780,0,0.0
933,24725275,0,0.0
1224,52157135,0,0.0
478,2160196098,0,0.0
1605,249692862,0,0.0
947,230081713,0,0.0
2848,281623827,0,0.0
1196,45529357,0,0.0
93,486172124,0,0.0
432,182211050,0,0.0
1856,394007331,0,0.0
2727,98127075,0,0.0
1182,39748948,0,0.0
2559,1212975186,0,0.0
1710,318949971,0,0.0
2023,439972535,0,0.0
1461,161845690,0,0.0
274,518047763,0,0.0
2975,573824373,0,0.0
615,560480786,0,0.0
1283,75270480,0,0.0
2416,908843828,0,0.0
2310,613523546,0,0.0
1472,168761446,0,0.0
885,23749423,0,0.0
48,150993495,0,0.0
1265,70735118,0,0.0
1979,427674701,0,0.0
2983,614249086,0,0.0
1090,6140012,0,0.0
1943,418046391,0,0.0
1290,77165019,0,0.0
1326,86612717,0,0.0
375,175730507,0,0.0
1942,418024172,0,0.0
1585,234715592,0,0.0
1952,419519797,0,0.0
516,548938182,0,0.0
1322,86036102,0,0.0
2516,1081092084,0,0.0
1414,133447001,0,0.0
1631,262100774,0,0.0
2305,610747900,0,0.0
1680,295961505,0,0.0
433,17372254,0,0.0
2636,22970058,0,0.0
590,557270190,0,0.0
2238,555420716,0,0.0
2240,556794851,0,0.0
494,186978312,0,0.0
2157,497258691,0,0.0
1166,33950570,0,0.0
1953,419617449,0,0.0
1053,27372659,0,0.0
2873,342957744,0,0.0
2347,731429204,0,0.0
467,2158122428,0,0.0
738,211087053,0,0.0
822,217502590,0,0.0
1416,134803800,0,0.0
1581,232560751,0,0.0
1905,407964674,0,0.0
286,1912438170,0,0.0
1217,51005435,0,0.0
252,516091870,0,0.0
1887,402979897,0,0.0
294,1918781300,0,0.0
1302,81915249,0,0.0
2855,290585680,0,0.0
1402,126737626,0,0.0
657,566057640,0,0.0
1689,300796010,0,0.0
680,206329613,0,0.0
2046,451597109,0,0.0
1231,54864334,0,0.0
360,1947320929,0,0.0
788,2267842723,0,0.0
890,23808818,0,0.0
367,16527716,0,0.0
2895,392094997,0,0.0
1926,414966228,0,0.0
1293,78116487,0,0.0
650,2225775155,0,0.0
1490,181191549,0,0.0
1572,226964193,0,0.0
2508,1064992789,0,0.0
1380,114467204,0,0.0
792,2267991852,0,0.0
2164,498935613,0,0.0
298,1919094559,0,0.0
1108,14112759,0,0.0
2401,868645789,0,0.0
426,1977477584,0,0.0
196,503262878,0,0.0
70,152194153,0,0.0
1175,37889070,0,0.0
1682,296999433,0,0.0
1890,404069171,0,0.0
133,491673056,0,0.0
2301,604758810,0,0.0
1508,190591610,0,0.0
1519,197027748,0,0.0
1315,84596057,0,0.0
1002,26152572,0,0.0
417,180917373,0,0.0
929,2311184364,0,0.0
2576,5863152,0,0.0
541,551846148,0,0.0
1057,2351779201,0,0.0
1940,417807946,0,0.0
2404,869587356,0,0.0
2094,471826933,0,0.0
1339,94841494,0,0.0
1552,213061611,0,0.0
910,2294724187,0,0.0
2006,435327100,0,0.0
1151,27887098,0,0.0
2662,45399578,0,0.0
79,485273674,0,0.0
2275,585968039,0,0.0
1771,355600495,0,0.0
288,15328663,0,0.0
