,id,bot,tweet_var
331,466380427,1,506.2525153831632
164,466162451,1,423.78062455735096
361,466407665,1,444.7315150064146
412,466463170,1,459.98956155219537
337,466384281,1,460.72082013986244
55,465319501,1,445.35205727385136
350,466398478,1,483.6442749249424
441,467062429,1,453.602279078638
402,466455126,1,465.29531068733377
541,467156950,1,447.54566558517274
244,466270170,1,504.2842671685663
74,465366176,1,457.0276035355833
628,468071828,1,480.9191291586093
936,2268606518,1,470.47698585793256
171,466176895,1,437.05504320734394
858,615105571,1,450.6194726543667
267,466300701,1,442.8424088585301
868,1022420287,1,207.93140386452157
150,466145460,1,458.43319348373484
89,465376231,1,469.7619844979119
721,539157095,1,462.81594168842145
231,466256821,1,463.61327885686404
856,615049147,1,447.3763931374528
86,465374176,1,435.3166271327526
88,465375874,1,467.7593167612248
960,2275248397,1,442.4592253870092
502,467126150,1,478.6754272633303
131,465442625,1,469.86929096130285
632,468083973,1,451.4075911474429
193,466207205,1,506.5323074023973
903,1273206307,1,486.34691771429146
126,465433276,1,453.57242276062334
636,468101494,1,452.2473447457499
937,2268625764,1,475.3283285281363
907,1273207723,1,491.8756074886321
496,467123168,1,436.5540557968821
703,539052577,1,458.84613190384454
273,466305077,1,469.26401152212065
15,237226175,1,439.3357423037988
738,542150978,1,491.44452857071644
227,466251978,1,419.0360580694552
521,467140568,1,454.3463544158463
694,539007056,1,457.7103268780641
31,418371090,1,435.86221772190413
420,466473505,1,481.9687542841276
490,467116841,1,461.23366750809333
765,561508997,1,447.534740948714
375,466426021,1,471.99778249434263
220,466239539,1,475.1180021387802
820,601892000,1,980.2267371328612
302,466343368,1,497.25299038048576
799,576273051,1,485.4890672948902
354,466404521,1,425.7408250215242
208,466226701,1,440.4428338903136
587,467201459,1,472.8007519870832
525,467144026,1,431.51034434904665
52,465306667,1,466.2563723489849
81,465371415,1,495.9581545149592
116,465418810,1,451.2742398123099
281,466312897,1,486.0063406683536
860,615183063,1,429.5328599605599
645,468138658,1,513.7706348610985
137,466121357,1,467.6096580091918
430,466484711,1,480.0894484496593
61,465328572,1,509.8598956508767
298,466338854,1,485.9819058831242
693,538996367,1,471.5364025720775
649,468145003,1,456.23193800398377
318,466370206,1,431.9812073828401
147,466139912,1,431.05310229549843
180,466189857,1,452.7928065186827
586,467201454,1,465.3019261665626
13,237197647,1,477.42251029164044
309,466359810,1,424.24380710108073
498,467124165,1,409.83552245749877
596,467210937,1,462.46252881501056
391,466442761,1,437.39096151985
129,465435993,1,444.44588845753077
319,466370213,1,478.7925067785226
369,466417619,1,467.2171574960328
676,538910117,1,451.4602708071351
650,468148455,1,449.35953011274285
750,545309342,1,504.55936867489896
896,1273205000,1,423.6248606704289
655,509694238,1,462.8119486055648
190,466204969,1,487.4132652649315
763,560872713,1,443.1810652517922
279,466310732,1,476.3428602209554
665,538878016,1,463.66621928159867
161,466158890,1,443.1495783562337
432,466488444,1,482.8717390816025
34,430928749,1,550.3712569275475
488,467114248,1,480.6216185510109
675,538908689,1,446.3046485770814
540,467155683,1,473.2814617261384
65,465343577,1,437.49074558202904
599,468004892,1,472.00359486222544
176,466183322,1,456.53105294444
935,2268598591,1,445.8056736387926
813,585911517,1,479.9708953728326
247,466278877,1,475.65353237111475
803,576917802,1,420.3992776855353
376,466426767,1,471.47449198512476
188,466200874,1,463.772792292928
629,468073544,1,456.01509745480604
32,418501358,1,461.5084650207909
221,466241419,1,440.5264788833446
668,538885513,1,475.3314971537072
878,1273185876,1,468.4828458414515
3,57007623,1,703.4683705010802
485,467111837,1,422.856631815484
493,467119810,1,441.281557413155
854,614416474,1,467.7426584357983
547,467162901,1,448.61124762934685
544,467158124,1,490.3312348806976
128,465434388,1,485.3237456733417
482,467109178,1,442.0163483053779
667,538883948,1,474.28437840636354
168,466165783,1,493.82163186031187
989,2398910547,1,612.6951076821449
784,570575741,1,481.30514704013945
562,467186118,1,474.7996964416362
6,108992875,1,582.7258588852408
333,466381987,1,413.7204835148944
795,576052543,1,416.65670853253386
293,466329548,1,493.07165132802527
707,539091058,1,517.8182869329145
207,466225850,1,475.1230676276149
434,467055222,1,429.33173901284727
261,466295605,1,495.5853250267813
981,2281408404,1,444.65703775369747
930,2265569552,1,460.5821353897844
286,466320371,1,439.74411130862234
660,538861240,1,450.42827789999376
243,466269755,1,479.99587493541515
40,434742028,1,424.83011521639594
25,282659109,1,413.84182898455515
366,466415308,1,470.5069407953252
236,466262946,1,473.6795250731263
50,465305493,1,443.6249276147474
634,468095909,1,454.9050811969097
91,465378230,1,497.17132088423404
819,599226569,1,465.01741508863154
460,467089839,1,496.9346901224633
253,466289348,1,461.6772139567278
852,614324889,1,487.38878497887896
332,466380581,1,447.26744963700196
817,586162939,1,459.50652908342704
486,467112292,1,486.18530607678923
249,466282847,1,456.82526126298933
177,466184623,1,445.5693130934381
617,468047952,1,482.8704414909054
