,bot,id,tweet_var
117,1,22759829,385.058622
118,1,22776429,385.058622
119,1,22779528,385.058622
120,1,22819641,385.058622
121,1,22826212,385.058622
122,1,22828425,385.058622
123,1,22866925,385.058622
124,1,22871752,385.058622
125,1,22909934,385.058622
126,1,22921131,385.058622
127,1,22927611,385.058622
128,1,22930069,385.058622
129,1,22930291,385.058622
130,1,22930504,385.058622
131,1,23024051,385.058622
132,1,23031124,385.058622
133,1,23056273,385.058622
134,1,23076624,385.058622
135,1,23081709,385.058622
136,1,23085909,385.058622
137,1,23100431,385.058622
138,1,23105547,385.058622
139,1,23106428,385.058622
140,1,23132763,385.058622
141,1,23140706,385.058622
142,1,23141903,385.058622
143,1,23162965,385.058622
144,1,23189825,385.058622
145,1,23211888,385.058622
146,1,23212277,385.058622
147,1,23212581,385.058622
148,1,23212866,385.058622
149,1,23213147,385.058622
150,1,23213373,385.058622
151,1,23213571,385.058622
152,1,23218703,385.058622
153,1,23218909,385.058622
154,1,23220415,385.058622
155,1,23220881,385.058622
156,1,23222070,385.058622
157,1,23222296,385.058622
158,1,23222642,385.058622
159,1,23222770,385.058622
160,1,23222867,385.058622
161,1,23223395,385.058622
162,1,23223572,385.058622
163,1,23224127,385.058622
164,1,23224336,385.058622
165,1,23224612,385.058622
166,1,23224966,385.058622
167,1,23225055,385.058622
168,1,23225164,385.058622
169,1,23225490,385.058622
170,1,23227322,385.058622
171,1,23231066,385.058622
172,1,23256627,385.058622
173,1,23256840,385.058622
174,1,23257025,385.058622
175,1,23257172,385.058622
176,1,23257369,385.058622
177,1,23257547,385.058622
178,1,23257723,385.058622
179,1,23258087,385.058622
180,1,23258239,385.058622
181,1,23258655,385.058622
182,1,23258818,385.058622
183,1,23258968,385.058622
184,1,23261920,385.058622
185,1,23262116,385.058622
186,1,23263846,385.058622
187,1,23264234,385.058622
188,1,23264411,385.058622
189,1,23264565,385.058622
190,1,23264726,385.058622
191,1,23267786,385.058622
192,1,23272439,385.058622
193,1,23272800,385.058622
194,1,23272942,385.058622
195,1,23273385,385.058622
196,1,23273972,385.058622
197,1,23276140,385.058622
198,1,23366637,385.058622
199,1,23371153,385.058622
200,1,23373555,385.058622
201,1,23504921,385.058622
202,1,23510169,385.058622
203,1,23512588,385.058622
204,1,23528208,385.058622
205,1,23883022,385.058622
206,1,23886779,385.058622
207,1,23895103,385.058622
208,1,23899165,385.058622
209,1,23995309,385.058622
210,1,23998359,385.058622
211,1,24212931,385.058622
212,1,24213618,385.058622
213,1,24214354,385.058622
214,1,24215049,385.058622
215,1,24215603,385.058622
216,1,24217697,385.058622
217,1,24218128,385.058622
218,1,24220191,385.058622
219,1,24220809,385.058622
220,1,24221453,385.058622
221,1,24222336,385.058622
222,1,24223835,385.058622
223,1,24224190,385.058622
224,1,24224607,385.058622
225,1,24225015,385.058622
226,1,24225420,385.058622
227,1,24225797,385.058622
228,1,24274750,385.058622
229,1,24275540,385.058622
230,1,24280187,385.058622
231,1,24298833,385.058622
232,1,24305080,385.058622
233,1,24305331,385.058622
234,1,24310877,385.058622
235,1,24311203,385.058622
236,1,24311476,385.058622
237,1,24312330,385.058622
238,1,24312610,385.058622
239,1,24312996,385.058622
240,1,24313267,385.058622
241,1,24313541,385.058622
242,1,24313738,385.058622
243,1,24313954,385.058622
244,1,24314172,385.058622
245,1,24314585,385.058622
246,1,24314862,385.058622
247,1,24315071,385.058622
248,1,24315283,385.058622
249,1,24315455,385.058622
250,1,24315640,385.058622
251,1,24315900,385.058622
252,1,24316115,385.058622
253,1,24316334,385.058622
254,1,24316551,385.058622
255,1,24316749,385.058622
256,1,24317000,385.058622
257,1,24317219,385.058622
258,1,24317499,385.058622
259,1,24317752,385.058622
260,1,24318041,385.058622
261,1,24318224,385.058622
262,1,24318428,385.058622
263,1,24318670,385.058622
264,1,24319210,385.058622
265,1,24319815,385.058622
266,1,24320826,385.058622
267,1,24321441,385.058622
268,1,24321756,385.058622
269,1,24322229,385.058622
270,1,24324128,385.058622
271,1,24324483,385.058622
272,1,24383229,385.058622
273,1,24383912,385.058622
274,1,24384122,385.058622
275,1,24384511,385.058622
276,1,24384655,385.058622
277,1,24384830,385.058622
278,1,24384991,385.058622
279,1,24385142,385.058622
280,1,24385268,385.058622
281,1,24385465,385.058622
282,1,24385936,385.058622
283,1,24386212,385.058622
284,1,24386960,385.058622
285,1,24387166,385.058622
286,1,24387296,385.058622
287,1,24416289,385.058622
288,1,24462715,385.058622
289,1,24466910,385.058622
290,1,24479023,385.058622
291,1,24488846,385.058622
292,1,24567624,385.058622
293,1,24601131,385.058622
294,1,24602801,385.058622
295,1,24633057,385.058622
296,1,24635211,385.058622
297,1,24641218,385.058622
298,1,24649019,385.058622
299,1,24820721,385.058622
300,1,24828992,385.058622
301,1,25004917,385.058622
302,1,25005599,385.058622
303,1,25006080,385.058622
304,1,25006647,385.058622
305,1,25007052,385.058622
306,1,25008278,385.058622
307,1,25008627,385.058622
308,1,25009142,385.058622
309,1,25009614,385.058622
310,1,25053718,385.058622
311,1,25054057,385.058622
312,1,25054191,385.058622
313,1,25054335,385.058622
314,1,25054478,385.058622
315,1,25054722,385.058622
316,1,25054873,385.058622
317,1,25056208,385.058622
318,1,25056420,385.058622
319,1,25057558,385.058622
320,1,25057697,385.058622
321,1,25058741,385.058622
322,1,25058892,385.058622
323,1,25059055,385.058622
324,1,25059950,385.058622
325,1,25060110,385.058622
326,1,25065500,385.058622
327,1,25065729,385.058622
328,1,25070587,385.058622
329,1,25157969,385.058622
330,1,25287099,385.058622
331,1,25292754,385.058622
332,1,25295146,385.058622
333,1,25380235,385.058622
334,1,25449898,385.058622
335,1,25775049,385.058622
336,1,25891175,385.058622
337,1,25900822,385.058622
338,1,25927320,385.058622
339,1,26760992,385.058622
340,1,26775707,385.058622
341,1,26801060,385.058622
342,1,26810251,385.058622
343,1,26813525,385.058622
344,1,27310716,385.058622
345,1,27341446,385.058622
346,1,27351758,385.058622
347,1,27613898,385.058622
348,1,27640324,385.058622
349,1,27642121,385.058622
350,1,27791038,385.058622
351,1,27802073,385.058622
352,1,28560884,385.058622
353,1,28620786,385.058622
354,1,28693598,385.058622
355,1,28705967,385.058622
356,1,29604233,385.058622
357,1,29606529,385.058622
358,1,29826574,385.058622
359,1,30921247,385.058622
360,1,30969945,385.058622
361,1,30991534,385.058622
362,1,31016200,385.058622
363,1,31612333,385.058622
364,1,31626280,385.058622
365,1,31630281,385.058622
366,1,32707741,385.058622
367,1,33114252,385.058622
368,1,33488751,385.058622
369,1,33511983,385.058622
370,1,33627882,385.058622
371,1,33633835,385.058622
372,1,33877660,385.058622
373,1,34164716,385.058622
374,1,34243348,385.058622
375,1,34246268,385.058622
376,1,34521604,385.058622
377,1,34822385,385.058622
378,1,35664955,385.058622
379,1,35927097,385.058622
380,1,35930369,385.058622
381,1,36138003,385.058622
382,1,36436437,385.058622
383,1,37193429,385.058622
384,1,37207468,385.058622
385,1,37302537,385.058622
386,1,37369373,385.058622
387,1,37593977,385.058622
388,1,37934800,385.058622
389,1,37934951,385.058622
390,1,37935139,385.058622
391,1,37935263,385.058622
392,1,37935391,385.058622
393,1,37935622,385.058622
394,1,37935754,385.058622
395,1,37935874,385.058622
396,1,37935992,385.058622
397,1,37936115,385.058622
398,1,37966655,385.058622
399,1,37966812,385.058622
400,1,37966969,385.058622
401,1,37967123,385.058622
402,1,37967468,385.058622
403,1,37967756,385.058622
404,1,37967933,385.058622
405,1,37968904,385.058622
406,1,37969071,385.058622
407,1,37969232,385.058622
408,1,37981711,385.058622
409,1,37982951,385.058622
410,1,37983502,385.058622
411,1,37983726,385.058622
412,1,37983883,385.058622
413,1,37984029,385.058622
414,1,37997913,385.058622
415,1,38020938,385.058622
416,1,38021162,385.058622
417,1,38021608,385.058622
418,1,38021863,385.058622
419,1,38022214,385.058622
420,1,38022438,385.058622
421,1,38022609,385.058622
422,1,38022876,385.058622
423,1,38023145,385.058622
424,1,38023469,385.058622
425,1,38035912,385.058622
426,1,38037869,385.058622
427,1,38038152,385.058622
428,1,38038554,385.058622
429,1,38039576,385.058622
430,1,38039803,385.058622
431,1,38040464,385.058622
432,1,38040720,385.058622
433,1,38040983,385.058622
434,1,38041575,385.058622
435,1,38052783,385.058622
436,1,38052972,385.058622
437,1,38053186,385.058622
438,1,38053417,385.058622
439,1,38053583,385.058622
440,1,38053860,385.058622
441,1,38054032,385.058622
442,1,38054164,385.058622
443,1,38054316,385.058622
444,1,38066727,385.058622
445,1,38067560,385.058622
446,1,38067675,385.058622
447,1,38069298,385.058622
448,1,38069484,385.058622
449,1,38069597,385.058622
450,1,38069711,385.058622
451,1,38069836,385.058622
452,1,38081358,385.058622
453,1,38081510,385.058622
454,1,38081689,385.058622
455,1,38081969,385.058622
456,1,38082075,385.058622
457,1,38082277,385.058622
458,1,38082496,385.058622
459,1,38082593,385.058622
460,1,38082723,385.058622
461,1,38082876,385.058622
462,1,38094440,385.058622
463,1,38094566,385.058622
464,1,38094693,385.058622
465,1,38095190,385.058622
466,1,38095383,385.058622
467,1,38095531,385.058622
468,1,38095659,385.058622
469,1,38106192,385.058622
470,1,38106309,385.058622
471,1,38106485,385.058622
472,1,38106760,385.058622
473,1,38106903,385.058622
474,1,38107043,385.058622
475,1,38107159,385.058622
476,1,38107317,385.058622
477,1,38107454,385.058622
478,1,38118086,385.058622
479,1,38118190,385.058622
480,1,38118392,385.058622
481,1,38118520,385.058622
482,1,38118767,385.058622
483,1,38118852,385.058622
484,1,38118955,385.058622
485,1,38119040,385.058622
486,1,38119166,385.058622
487,1,38163666,385.058622
488,1,38163798,385.058622
489,1,38163898,385.058622
490,1,38164030,385.058622
491,1,38164107,385.058622
492,1,38164199,385.058622
493,1,38164289,385.058622
494,1,38164377,385.058622
495,1,38164511,385.058622
496,1,38164606,385.058622
497,1,38176678,385.058622
498,1,38176781,385.058622
499,1,38176898,385.058622
500,1,38177097,385.058622
501,1,38177241,385.058622
502,1,38177344,385.058622
503,1,38177491,385.058622
504,1,38177628,385.058622
505,1,38177741,385.058622
506,1,38178208,385.058622
507,1,38191663,385.058622
508,1,38191818,385.058622
509,1,38191944,385.058622
510,1,38210042,385.058622
511,1,38210410,385.058622
512,1,38210844,385.058622
513,1,38211064,385.058622
514,1,38211602,385.058622
515,1,38211882,385.058622
516,1,38212146,385.058622
517,1,38213427,385.058622
518,1,38235419,385.058622
519,1,38235641,385.058622
520,1,38235898,385.058622
521,1,38236168,385.058622
522,1,38236392,385.058622
523,1,38236659,385.058622
524,1,38236871,385.058622
525,1,38553409,385.058622
526,1,38553698,385.058622
527,1,38553980,385.058622
528,1,38554258,385.058622
529,1,38590350,385.058622
530,1,38662320,385.058622
531,1,39155618,385.058622
532,1,39156016,385.058622
533,1,39156822,385.058622
534,1,39264518,385.058622
535,1,39292726,385.058622
536,1,39330356,385.058622
537,1,39367767,385.058622
538,1,40076501,385.058622
539,1,40151206,385.058622
540,1,40166357,385.058622
541,1,40301402,385.058622
542,1,40321746,385.058622
543,1,40928458,385.058622
544,1,40928895,385.058622
545,1,40929192,385.058622
546,1,40929393,385.058622
547,1,40929582,385.058622
548,1,40929820,385.058622
549,1,40930075,385.058622
550,1,40930291,385.058622
551,1,40930469,385.058622
552,1,40943105,385.058622
553,1,40943272,385.058622
554,1,40949464,385.058622
555,1,40959940,385.058622
556,1,40960230,385.058622
557,1,40960570,385.058622
558,1,40960802,385.058622
559,1,41012893,385.058622
560,1,41013335,385.058622
561,1,41013532,385.058622
562,1,41013655,385.058622
563,1,41029688,385.058622
564,1,41029820,385.058622
565,1,41140861,385.058622
566,1,41187049,385.058622
567,1,41187339,385.058622
568,1,41196169,385.058622
569,1,41616995,385.058622
570,1,41620431,385.058622
571,1,41620558,385.058622
572,1,41620770,385.058622
573,1,41620869,385.058622
574,1,41621024,385.058622
575,1,41621176,385.058622
576,1,41621316,385.058622
577,1,41621422,385.058622
578,1,41637669,385.058622
579,1,41637830,385.058622
580,1,41638079,385.058622
581,1,41638273,385.058622
582,1,41638392,385.058622
583,1,41638484,385.058622
584,1,41638585,385.058622
585,1,41638698,385.058622
586,1,41638812,385.058622
587,1,41653918,385.058622
588,1,41654058,385.058622
589,1,41654244,385.058622
590,1,41654404,385.058622
591,1,41654542,385.058622
592,1,41654737,385.058622
593,1,41654882,385.058622
594,1,41654990,385.058622
595,1,41655099,385.058622
596,1,41670266,385.058622
597,1,41670589,385.058622
598,1,41670748,385.058622
599,1,41670875,385.058622
600,1,41671142,385.058622
601,1,41671517,385.058622
602,1,41671663,385.058622
603,1,41671787,385.058622
604,1,41671933,385.058622
605,1,41685591,385.058622
606,1,41685875,385.058622
607,1,41686188,385.058622
608,1,41686294,385.058622
609,1,41686401,385.058622
610,1,41686501,385.058622
611,1,41686590,385.058622
612,1,41686687,385.058622
613,1,41686777,385.058622
614,1,41686975,385.058622
615,1,41697496,385.058622
616,1,41698025,385.058622
617,1,41698243,385.058622
618,1,41698507,385.058622
619,1,41699039,385.058622
620,1,41699288,385.058622
621,1,41699423,385.058622
622,1,41699604,385.058622
623,1,41705076,385.058622
624,1,41741635,385.058622
625,1,41741728,385.058622
626,1,41741898,385.058622
627,1,41742034,385.058622
628,1,41982078,385.058622
629,1,41986012,385.058622
630,1,42157296,385.058622
631,1,42157433,385.058622
632,1,42157521,385.058622
633,1,42157570,385.058622
634,1,42157628,385.058622
635,1,42157689,385.058622
636,1,42331308,385.058622
637,1,42331394,385.058622
638,1,42331473,385.058622
639,1,42331696,385.058622
640,1,42331780,385.058622
641,1,42331885,385.058622
642,1,42348683,385.058622
643,1,42348751,385.058622
644,1,42348828,385.058622
645,1,42349012,385.058622
646,1,42349109,385.058622
647,1,42517208,385.058622
648,1,43238810,385.058622
649,1,43238968,385.058622
650,1,43239182,385.058622
651,1,43256766,385.058622
652,1,43256956,385.058622
653,1,43257468,385.058622
654,1,43258349,385.058622
655,1,43258629,385.058622
656,1,43258850,385.058622
657,1,43259052,385.058622
658,1,43259210,385.058622
659,1,43259437,385.058622
660,1,43259836,385.058622
661,1,43267957,385.058622
662,1,43624887,385.058622
663,1,43638401,385.058622
664,1,43639228,385.058622
665,1,43705770,385.058622
666,1,44032941,385.058622
667,1,44170026,385.058622
668,1,44593681,385.058622
669,1,44690829,385.058622
670,1,44691741,385.058622
671,1,44693355,385.058622
672,1,45143658,385.058622
673,1,45143768,385.058622
674,1,46166172,385.058622
675,1,46949180,385.058622
676,1,46949278,385.058622
677,1,46949366,385.058622
678,1,47496166,385.058622
679,1,47525584,385.058622
680,1,47753900,385.058622
681,1,49548467,385.058622
682,1,49548810,385.058622
683,1,49840833,385.058622
684,1,49853823,385.058622
685,1,50382485,385.058622
686,1,50552079,385.058622
687,1,50552240,385.058622
688,1,50552475,385.058622
689,1,50552654,385.058622
690,1,51949191,385.058622
691,1,54774736,385.058622
692,1,62596737,385.058622
693,1,62729896,385.058622
694,1,62730539,385.058622
695,1,62731246,385.058622
696,1,63008528,385.058622
697,1,63133200,385.058622
698,1,63195500,385.058622
699,1,63346526,385.058622
700,1,63598765,385.058622
701,1,63600293,385.058622
702,1,63737626,385.058622
703,1,63760320,385.058622
704,1,63964770,385.058622
705,1,64169835,385.058622
706,1,64831589,385.058622
707,1,65192467,385.058622
708,1,65256855,385.058622
709,1,65937313,385.058622
710,1,66043510,385.058622
711,1,66673193,385.058622
712,1,66694038,385.058622
713,1,66763396,385.058622
714,1,66807259,385.058622
715,1,66989806,385.058622
716,1,67004702,385.058622
717,1,67080859,385.058622
718,1,67129686,385.058622
719,1,67131321,385.058622
720,1,67131945,385.058622
721,1,67240886,385.058622
722,1,67242405,385.058622
723,1,67242830,385.058622
724,1,67313461,385.058622
725,1,67316906,385.058622
726,1,67319398,385.058622
727,1,67404263,385.058622
728,1,67418968,385.058622
729,1,67537846,385.058622
730,1,67538236,385.058622
731,1,67604772,385.058622
732,1,67605314,385.058622
733,1,67631743,385.058622
734,1,67632331,385.058622
735,1,67636660,385.058622
736,1,67661436,385.058622
737,1,67667262,385.058622
738,1,67703744,385.058622
739,1,67704390,385.058622
740,1,67722479,385.058622
741,1,68232543,385.058622
742,1,69775374,385.058622
743,1,70038696,385.058622
744,1,70275137,385.058622
745,1,70791493,385.058622
746,1,71448746,385.058622
747,1,71467598,385.058622
748,1,71543842,385.058622
749,1,71633088,385.058622
750,1,71633619,385.058622
751,1,71635706,385.058622
752,1,71713344,385.058622
753,1,71714874,385.058622
754,1,71719032,385.058622
755,1,71720583,385.058622
756,1,71720955,385.058622
757,1,71721845,385.058622
758,1,71722242,385.058622
759,1,71722682,385.058622
760,1,71723093,385.058622
761,1,71723952,385.058622
762,1,71724410,385.058622
763,1,71792103,385.058622
764,1,71793339,385.058622
765,1,71793700,385.058622
766,1,71794008,385.058622
767,1,71795134,385.058622
768,1,71821469,385.058622
769,1,71822093,385.058622
770,1,71822718,385.058622
771,1,71823547,385.058622
772,1,71825498,385.058622
773,1,71826144,385.058622
774,1,71826811,385.058622
775,1,71827366,385.058622
776,1,71940079,385.058622
777,1,71940639,385.058622
778,1,71941029,385.058622
779,1,71942015,385.058622
780,1,71942673,385.058622
781,1,71943150,385.058622
782,1,71943510,385.058622
783,1,71945350,385.058622
784,1,71946353,385.058622
785,1,71946774,385.058622
786,1,71947433,385.058622
787,1,71947812,385.058622
788,1,71948079,385.058622
789,1,71948302,385.058622
790,1,71948502,385.058622
791,1,71948834,385.058622
792,1,71949911,385.058622
793,1,71950509,385.058622
794,1,71951121,385.058622
795,1,71952125,385.058622
796,1,71952910,385.058622
797,1,71957138,385.058622
798,1,71957610,385.058622
799,1,71957997,385.058622
800,1,71958426,385.058622
801,1,71958892,385.058622
802,1,71959619,385.058622
803,1,71960181,385.058622
804,1,71960479,385.058622
805,1,71960811,385.058622
806,1,71961116,385.058622
807,1,71961377,385.058622
808,1,71962094,385.058622
809,1,71962658,385.058622
810,1,71962913,385.058622
811,1,71963159,385.058622
812,1,71965099,385.058622
813,1,71965476,385.058622
814,1,71965722,385.058622
815,1,71965991,385.058622
816,1,71966331,385.058622
817,1,71966627,385.058622
818,1,71967141,385.058622
819,1,71967928,385.058622
820,1,71968216,385.058622
821,1,71968519,385.058622
822,1,71968934,385.058622
823,1,71969908,385.058622
824,1,71970138,385.058622
825,1,71970336,385.058622
826,1,71970659,385.058622
827,1,71970886,385.058622
828,1,71971270,385.058622
829,1,71972199,385.058622
830,1,71972709,385.058622
831,1,71973010,385.058622
832,1,71973526,385.058622
833,1,72033272,385.058622
834,1,72033768,385.058622
835,1,72034382,385.058622
836,1,72035277,385.058622
837,1,72036243,385.058622
838,1,72037091,385.058622
839,1,72037571,385.058622
840,1,72038724,385.058622
841,1,72039433,385.058622
842,1,72039881,385.058622
843,1,72040404,385.058622
844,1,72041194,385.058622
845,1,72041990,385.058622
846,1,72042541,385.058622
847,1,72046598,385.058622
848,1,72046929,385.058622
849,1,72047396,385.058622
850,1,72047877,385.058622
851,1,72048503,385.058622
852,1,72049030,385.058622
853,1,72049410,385.058622
854,1,72053789,385.058622
855,1,72054210,385.058622
856,1,72054627,385.058622
857,1,72055014,385.058622
858,1,72055440,385.058622
859,1,72055804,385.058622
860,1,72059138,385.058622
861,1,72060552,385.058622
862,1,72068550,385.058622
863,1,72069496,385.058622
864,1,72070341,385.058622
865,1,72071502,385.058622
866,1,72073031,385.058622
867,1,72074653,385.058622
868,1,72075580,385.058622
869,1,72076297,385.058622
870,1,72076822,385.058622
871,1,72078906,385.058622
872,1,72079499,385.058622
873,1,72081097,385.058622
874,1,72081716,385.058622
875,1,72117548,385.058622
876,1,72164363,385.058622
877,1,72164935,385.058622
878,1,72165407,385.058622
879,1,72165786,385.058622
880,1,72167433,385.058622
881,1,72170406,385.058622
882,1,72171380,385.058622
883,1,72172281,385.058622
884,1,72207735,385.058622
885,1,72208069,385.058622
886,1,72208386,385.058622
887,1,72208687,385.058622
888,1,72209365,385.058622
889,1,72209962,385.058622
890,1,72210455,385.058622
891,1,72210740,385.058622
892,1,72211081,385.058622
893,1,72211465,385.058622
894,1,72211872,385.058622
895,1,72212372,385.058622
896,1,72212882,385.058622
897,1,72213287,385.058622
898,1,72213957,385.058622
899,1,72299934,385.058622
900,1,72300807,385.058622
901,1,72301655,385.058622
902,1,72302162,385.058622
903,1,72303340,385.058622
904,1,72368926,385.058622
905,1,72369702,385.058622
906,1,72370216,385.058622
907,1,72370683,385.058622
908,1,72371116,385.058622
909,1,72372106,385.058622
910,1,72372511,385.058622
911,1,72373121,385.058622
912,1,72373568,385.058622
913,1,72427780,385.058622
914,1,72432504,385.058622
915,1,72434875,385.058622
916,1,72438439,385.058622
917,1,72441440,385.058622
918,1,72443213,385.058622
919,1,72444095,385.058622
920,1,72448526,385.058622
921,1,73710684,385.058622
922,1,74063054,385.058622
923,1,74069724,385.058622
924,1,74070978,385.058622
925,1,74073754,385.058622
926,1,74637832,385.058622
927,1,74638400,385.058622
928,1,74638959,385.058622
929,1,74741794,385.058622
930,1,74793689,385.058622
931,1,74794414,385.058622
932,1,75170656,385.058622
933,1,75190226,385.058622
934,1,75190892,385.058622
935,1,75191229,385.058622
936,1,75622045,385.058622
937,1,75648876,385.058622
938,1,75650951,385.058622
939,1,75709013,385.058622
940,1,75710563,385.058622
941,1,75999733,385.058622
942,1,76000096,385.058622
943,1,76001079,385.058622
944,1,76013148,385.058622
945,1,76013500,385.058622
946,1,76014126,385.058622
947,1,76100841,385.058622
948,1,76101503,385.058622
949,1,77636971,385.058622
950,1,77727490,385.058622
951,1,77728301,385.058622
952,1,78282774,385.058622
953,1,78288570,385.058622
954,1,78408371,385.058622
955,1,78423507,385.058622
956,1,78437819,385.058622
957,1,78438384,385.058622
958,1,78466461,385.058622
959,1,78704821,385.058622
960,1,78724996,385.058622
961,1,78746840,385.058622
962,1,81410602,385.058622
963,1,83522259,385.058622
964,1,84754828,385.058622
965,1,84900407,385.058622
966,1,90812615,385.058622
967,1,91506347,385.058622
968,1,99520206,385.058622
969,1,99545852,385.058622
970,1,99948297,385.058622
971,1,100240551,385.058622
972,1,103455505,385.058622
973,1,107730610,385.058622
974,1,107912614,385.058622
975,1,108155324,385.058622
976,1,108477416,385.058622
977,1,108695368,385.058622
978,1,109028436,385.058622
979,1,109721944,385.058622
980,1,110007537,385.058622
981,1,110629487,385.058622
982,1,118115338,385.058622
983,1,118173980,385.058622
984,1,118600739,385.058622
985,1,118897867,385.058622
986,1,119113021,385.058622
987,1,120113959,385.058622
988,1,121972724,385.058622
989,1,121975672,385.058622
990,1,124882630,385.058622
991,1,128212714,385.058622
992,1,128212854,385.058622
993,1,128442372,385.058622
994,1,129576340,385.058622
995,1,130061775,385.058622
996,1,132034846,385.058622
997,1,141463555,385.058622
998,1,144678065,385.058622
999,1,145891134,385.058622
1000,1,154355256,385.058622
1001,1,154355741,385.058622
1002,1,154757255,385.058622
1003,1,154757440,385.058622
1004,1,163578041,385.058622
1005,1,163986830,385.058622
1006,1,167618661,385.058622
1007,1,168218491,385.058622
1008,1,168220150,385.058622
1009,1,171210330,385.058622
1010,1,172109309,385.058622
1011,1,172864752,385.058622
1012,1,177663835,385.058622
1013,1,182390315,385.058622
1014,1,189242225,385.058622
1015,1,190401176,385.058622
1016,1,192449227,385.058622
1017,1,217288647,385.058622
1018,1,225295159,385.058622
1019,1,247361454,385.058622
1020,1,263211728,385.058622
1021,1,266064479,385.058622
1022,1,266095477,385.058622
1023,1,312918402,385.058622
1024,1,312930163,385.058622
1025,1,312930869,385.058622
1026,1,312931578,385.058622
1027,1,312932962,385.058622
1028,1,313572654,385.058622
1029,1,313576547,385.058622
1030,1,313598894,385.058622
1031,1,313600050,385.058622
1032,1,313626619,385.058622
1033,1,313631223,385.058622
1034,1,313631678,385.058622
1035,1,313632423,385.058622
1036,1,314082344,385.058622
1037,1,314084426,385.058622
1038,1,314160535,385.058622
1039,1,314161193,385.058622
1040,1,314162343,385.058622
1041,1,314164361,385.058622
1042,1,314165026,385.058622
1043,1,314172743,385.058622
1044,1,314201545,385.058622
1045,1,314213306,385.058622
1046,1,314265702,385.058622
1047,1,316704168,385.058622
1048,1,316762303,385.058622
1049,1,316783913,385.058622
1050,1,316787368,385.058622
1051,1,317348282,385.058622
1052,1,317389870,385.058622
1053,1,317951061,385.058622
1054,1,317951938,385.058622
1055,1,317953097,385.058622
1056,1,317953682,385.058622
1057,1,317954921,385.058622
1058,1,317975996,385.058622
1059,1,317976630,385.058622
1060,1,331303373,385.058622
1061,1,331728167,385.058622
1062,1,331870381,385.058622
1063,1,334255708,385.058622
1064,1,336113867,385.058622
1065,1,336120034,385.058622
1066,1,336121337,385.058622
1067,1,336189380,385.058622
1068,1,339342077,385.058622
