,id,bot,tweet_var
147,327748532,1,420.1732214956581
387,708129571,1,415.3257046560504
122,297548417,1,429.8048877902185
422,1162982473,1,400.2054226209252
143,326308433,1,391.69196487983606
33,164269433,1,427.8321798185205
203,372233740,1,324.82045799885407
108,244161562,1,449.31619472116273
411,949652516,1,382.5533395704
129,306479404,1,418.575203508785
239,522348124,1,432.612005133425
269,531137482,1,434.3241433073704
368,531246393,1,451.030028856749
410,938614555,1,426.4182081403515
176,334826952,1,455.17382333829227
428,1257202958,1,470.5652521853472
111,244251169,1,404.01788244277657
7,26117307,1,353.39420814631706
461,2429375022,1,257.66215186208456
430,1360669345,1,447.23989063060435
8,26743316,1,294.77497723440825
401,836255282,1,503.74014738835876
272,531139298,1,412.0261522051083
23,161256906,1,410.66166345342896
415,970094882,1,453.3088725206901
150,330453376,1,470.05949816619
405,885249193,1,188.50885064671164
138,325789799,1,403.72199037743803
249,522720869,1,452.32519416561337
300,531150230,1,465.53745353631393
268,531137422,1,465.0008411166168
215,457002704,1,502.4489287174267
448,1858638313,1,253.84657161727
293,531147995,1,392.2633295570891
355,531229047,1,439.7866479743578
317,531157328,1,384.1401464393264
359,531234036,1,375.9397027917908
350,531226407,1,424.3552115355409
219,512652820,1,348.00301507390543
369,531246711,1,323.06751533974887
211,456939896,1,388.97119426951474
170,334750128,1,437.5710748569802
188,347579782,1,469.1490612687653
298,531149713,1,391.6470450437418
16,157882740,1,388.538441951308
225,520806944,1,382.67294449651945
370,531249450,1,358.53651278024483
332,531165847,1,419.8892238396538
181,341925732,1,417.8054247173472
400,816485959,1,337.0183763398123
202,370960192,1,385.70694101060263
127,306207069,1,451.78857625703915
144,326312483,1,388.1946599279898
409,934684128,1,424.46609381500826
346,531219678,1,407.5204330953296
320,531158809,1,383.74495666889135
230,521099801,1,444.96047861458175
61,195049424,1,401.4174367425669
142,326302120,1,440.85243881487776
179,335409261,1,367.3879163971569
209,456934703,1,403.4294767272054
2,17132768,1,260.05071974089276
381,535901760,1,417.927637019223
284,531144478,1,362.77101533788453
84,237860975,1,476.3106804502559
112,291374082,1,388.1403295886573
115,297017716,1,408.43795780012397
266,531135197,1,414.0231961293
114,297011749,1,381.83627538642986
319,531157556,1,415.6311912121291
20,157899229,1,411.26651933000994
395,711547033,1,367.54368611039644
21,157899996,1,367.56448378827486
331,531164561,1,405.5582101239236
25,161611407,1,458.7301895872405
449,1967770471,1,255.03293209198506
240,522351391,1,386.15048815064205
63,195052498,1,398.7058812163424
431,1372026204,1,583.7056078666781
363,531240150,1,442.87538728301575
217,479896389,1,297.8985300358311
163,334165672,1,413.23863290666645
413,956473088,1,266.72077175572235
161,334160449,1,451.10324121355836
99,242522514,1,428.0119031832853
417,981247207,1,500.6462692955213
383,558061651,1,414.08711248569193
318,531157487,1,416.3202252229343
120,297074297,1,436.8304024618169
72,215691888,1,446.85382902801234
4,21331733,1,753.4795103211623
